;;;101_CT_1;101_CT_2;101_STEAM_3;101_STEAM_4;102_CT_1;102_CT_2;102_STEAM_3;102_STEAM_4;107_CC_1;113_CT_1;113_CT_2;113_CT_3;113_CT_4;115_STEAM_1;115_STEAM_2;115_STEAM_3;116_STEAM_1;118_CC_1;123_STEAM_2;123_STEAM_3;123_CT_1;123_CT_4;123_CT_5;114_SYNC_COND_1;121_NUCLEAR_1;122_HYDRO_1;122_HYDRO_2;122_HYDRO_3;122_HYDRO_4;122_HYDRO_5;122_HYDRO_6;113_PV_1;102_PV_1;101_PV_1;102_PV_2;104_PV_1;101_PV_2;101_PV_3;101_PV_4;103_PV_1;119_PV_1;118_RTPV_1;118_RTPV_2;118_RTPV_3;118_RTPV_4;118_RTPV_5;118_RTPV_6;118_RTPV_7;118_RTPV_8;118_RTPV_9;118_RTPV_10;122_WIND_1;109_BATTERY_1;110_BATTERY_1;111_BATTERY_1;112_BATTERY_1;121_BATTERY_1;107_BATTERY_1;113_BATTERY_1;123_BATTERY_1
2030;sc01;03-30 13:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.789861227;0.894587744;0.805275637;0.894587744;0.884215992;0.805275637;0.805275637;0.805275637;0.894587744;0.853515095;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.789861227;0.457476161;;;;;;;;
2030;sc01;03-30 14:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.713163123;0.840316088;0.7817131;0.840316088;0.724818276;0.7817131;0.7817131;0.7817131;0.840316088;0.735179265;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.713163123;0.434751703;;;;;;;;
2030;sc01;03-30 15:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.560354059;0.715819293;0.707765264;0.715819293;0.489096573;0.707765264;0.707765264;0.707765264;0.715819293;0.553437231;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.560354059;0.452777709;;;;;;;;
2030;sc01;03-30 16:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.367397582;0.526613985;0.596176645;0.526613985;0.20768432;0.596176645;0.596176645;0.596176645;0.526613985;0.315172894;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.367397582;0.487531889;;;;;;;;
2030;sc01;03-30 17:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.171918967;0.289846429;0.409010077;0.289846429;0.022326064;0.409010077;0.409010077;0.409010077;0.289846429;0.097920083;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.171918967;0.48966935;;;;;;;;
2030;sc01;03-30 18:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.039113448;0.09124795;0.208061648;0.09124795;0;0.208061648;0.208061648;0.208061648;0.09124795;0.005715937;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.039113448;0.479819195;;;;;;;;
2030;sc01;03-30 19:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000317575;0.034441628;0.097213989;0.034441628;0;0.097213989;0.097213989;0.097213989;0.034441628;0.000383422;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.000317575;0.467893498;;;;;;;;
2030;sc01;03-30 20:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.073058684;0;0;0.073058684;0.073058684;0.073058684;0;0;0;0;0;0;0;0;0;0;0;0;0.445723839;;;;;;;;
2030;sc01;03-30 21:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.054090101;0;0;0.054090101;0.054090101;0.054090101;0;0;0;0;0;0;0;0;0;0;0;0;0.426588235;;;;;;;;
2030;sc01;03-30 22:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.037048014;0;0;0.037048014;0.037048014;0.037048014;0;0;0;0;0;0;0;0;0;0;0;0;0.433743653;;;;;;;;
2030;sc01;03-30 23:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.020450504;0;0;0.020450504;0.020450504;0.020450504;0;0;0;0;0;0;0;0;0;0;0;0;0.481555418;;;;;;;;
2030;sc01;03-31 00:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.01007706;0;0;0.01007706;0.01007706;0.01007706;0;0;0;0;0;0;0;0;0;0;0;0;0.516639009;;;;;;;;
2030;sc01;03-31 01:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002815649;0;0.00674974;0.002815649;0.002815649;0.002815649;0;0;0;0;0;0;0;0;0;0;0;0;0.550870588;;;;;;;;
2030;sc01;03-31 02:00:00+01:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002815649;0;0;0.002815649;0.002815649;0.002815649;0;0;0;0;0;0;0;0;0;0;0;0;0.594241486;;;;;;;;
2030;sc01;03-31 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002716849;0;0.00484595;0.002716849;0.002716849;0.002716849;0;0.00126429;0;0;0;0;0;0;0;0;0;0;0.608140359;;;;;;;;
2030;sc01;03-31 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002618065;0;0.009691952;0.002618065;0.002618065;0.002618065;0;0.002528639;0;0;0;0;0;0;0;0;0;0;0.622039207;;;;;;;;
2030;sc01;03-31 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0.014537902;0.002519265;0.002519265;0.002519265;0;0.003792929;0;0;0;0;0;0;0;0;0;0;0.63593808;;;;;;;;
2030;sc01;03-31 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.006200102;0.039361861;0.002519265;0.039361861;0.172897196;0.002519265;0.002519265;0.002519265;0.039361861;0.096822906;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.006200102;0.613508359;;;;;;;;
2030;sc01;03-31 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.071295633;0.11748919;0.010669828;0.11748919;0.439252336;0.010669828;0.010669828;0.010669828;0.11748919;0.301912391;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.071295633;0.680956037;;;;;;;;
2030;sc01;03-31 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.186003058;0.338303265;0.073355068;0.338303265;0.666666667;0.073355068;0.073355068;0.073355068;0.338303265;0.525771858;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.186003058;0.779660681;;;;;;;;
2030;sc01;03-31 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.319026447;0.571939764;0.151748666;0.571939764;0.842159917;0.151748666;0.151748666;0.151748666;0.571939764;0.699874945;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.319026447;0.739222291;;;;;;;;
2030;sc01;03-31 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.453342294;0.738631281;0.267338471;0.738631281;0.973001038;0.267338471;0.267338471;0.267338471;0.738631281;0.810961151;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.453342294;0.628423529;;;;;;;;
2030;sc01;03-31 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.561764684;0.842701655;0.346473029;0.842701655;0.99325026;0.346473029;0.346473029;0.346473029;0.842701655;0.821626181;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.561764684;0.60559257;;;;;;;;
2030;sc01;03-31 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.660693052;0.882212614;0.370628334;0.882212614;0.95482866;0.370628334;0.370628334;0.370628334;0.882212614;0.772907991;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.660693052;0.559858824;;;;;;;;
2030;sc01;03-31 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.67506887;0.865811838;0.342027267;0.865811838;0.879543094;0.342027267;0.342027267;0.342027267;0.865811838;0.683275722;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.67506887;0.486236533;;;;;;;;
2030;sc01;03-31 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.642048434;0.803041598;0.292827504;0.803041598;0.725856698;0.292827504;0.292827504;0.292827504;0.803041598;0.569871288;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.642048434;0.444814861;;;;;;;;
2030;sc01;03-31 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.559279474;0.672431788;0.281120332;0.672431788;0.496365524;0.281120332;0.281120332;0.281120332;0.672431788;0.422454373;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.559279474;0.387313932;;;;;;;;
2030;sc01;03-31 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.391596074;0.493066945;0.256372258;0.493066945;0.211318795;0.256372258;0.256372258;0.256372258;0.493066945;0.24523082;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.391596074;0.343673065;;;;;;;;
2030;sc01;03-31 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.191841271;0.271209184;0.170865442;0.271209184;0.022326064;0.170865442;0.170865442;0.170865442;0.271209184;0.088558687;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.191841271;0.270588235;;;;;;;;
2030;sc01;03-31 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.046413985;0.089011481;0.1044754;0.089011481;0;0.1044754;0.1044754;0.1044754;0.089011481;0.006235032;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.046413985;0.176990712;;;;;;;;
2030;sc01;03-31 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000694234;0.034441628;0.036158862;0.034441628;0;0.036158862;0.036158862;0.036158862;0.034441628;0.006235032;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.000694234;0.126724458;;;;;;;;
2030;sc01;03-31 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.018968583;0;0;0.018968583;0.018968583;0.018968583;0;0;0;0;0;0;0;0;0;0;0;0;0.115048916;;;;;;;;
2030;sc01;03-31 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.0093361;0;0;0.0093361;0.0093361;0.0093361;0;0;0;0;0;0;0;0;0;0;0;0;0.104173375;;;;;;;;
2030;sc01;03-31 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.080042105;;;;;;;;
2030;sc01;03-31 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.050117647;;;;;;;;
2030;sc01;04-01 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.023739938;;;;;;;;
2030;sc01;04-01 01:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.006922601;;;;;;;;
2030;sc01;04-01 02:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.001681734;;;;;;;;
2030;sc01;04-01 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0;0;0;0;0;0;0;0;0;0;0;0.000562229;;;;;;;;
2030;sc01;04-01 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002519265;0;0;0.002519265;0.002519265;0.002519265;0;0.000330333;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2030;sc01;04-01 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002371073;0;0.017133956;0.002371073;0.002371073;0.002371073;0;0.003338721;0;0;0;0;0;0;0;0;0;0;0.000673684;;;;;;;;
2030;sc01;04-01 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.011362545;0.039212763;0.002667457;0.039212763;0.193146417;0.002667457;0.002667457;0.002667457;0.039212763;0.074242299;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.011362545;0.000636533;;;;;;;;
2030;sc01;04-01 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.122576643;0.102132101;0.01081802;0.102132101;0.477673936;0.01081802;0.01081802;0.01081802;0.102132101;0.24567323;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.122576643;0.001404334;;;;;;;;
2030;sc01;04-01 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.340784041;0.262263307;0.077504446;0.262263307;0.717549325;0.077504446;0.077504446;0.077504446;0.262263307;0.477271923;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.340784041;0.004084211;;;;;;;;
2030;sc01;04-01 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.565616207;0.43208588;0.161232958;0.43208588;0.880581516;0.161232958;0.161232958;0.161232958;0.43208588;0.705667567;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.565616207;0.016435913;;;;;;;;
2030;sc01;04-01 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.736039616;0.56642314;0.248814464;0.56642314;0.969366563;0.248814464;0.248814464;0.248814464;0.56642314;0.863218621;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.736039616;0.046598142;;;;;;;;
2030;sc01;04-01 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.830706568;0.670642612;0.324540605;0.670642612;0.999480789;0.324540605;0.324540605;0.324540605;0.670642612;0.930052027;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.830706568;0.05353065;;;;;;;;
2030;sc01;04-01 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.880905606;0.731325481;0.348399526;0.731325481;0.966770509;0.348399526;0.348399526;0.348399526;0.731325481;0.928889964;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.880905606;0.06180805;;;;;;;;
2030;sc01;04-01 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.852608179;0.710302669;0.355957321;0.710302669;0.880062305;0.355957321;0.355957321;0.355957321;0.710302669;0.877163385;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.852608179;0.069706502;;;;;;;;
2030;sc01;04-01 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.763831139;0.649768898;0.34439834;0.649768898;0.724818276;0.34439834;0.34439834;0.34439834;0.649768898;0.755471137;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.763831139;0.080056966;;;;;;;;
2030;sc01;04-01 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.621291571;0.533621589;0.343953764;0.533621589;0.492211838;0.343953764;0.343953764;0.343953764;0.533621589;0.564827814;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.621291571;0.09046192;;;;;;;;
2030;sc01;04-01 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.425033789;0.367377367;0.27519265;0.367377367;0.210799585;0.27519265;0.27519265;0.27519265;0.367377367;0.3200571;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.425033789;0.114026006;;;;;;;;
2030;sc01;04-01 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.205297598;0.196063814;0.185832839;0.196063814;0.023364486;0.185832839;0.185832839;0.185832839;0.196063814;0.097424584;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.205297598;0.132059443;;;;;;;;
2030;sc01;04-01 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.046513689;0.065454003;0.092027267;0.065454003;0;0.092027267;0.092027267;0.092027267;0.065454003;0.006754126;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.046513689;0.140998142;;;;;;;;
2030;sc01;04-01 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000605609;0.030863277;0.024896266;0.030863277;0;0.024896266;0.024896266;0.024896266;0.030863277;0.000513196;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.000605609;0.179256966;;;;;;;;
2030;sc01;04-01 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.004445762;0;0;0.004445762;0.004445762;0.004445762;0;0;0;0;0;0;0;0;0;0;0;0;0.222979567;;;;;;;;
2030;sc01;04-01 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.267006811;;;;;;;;
2030;sc01;04-01 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.302635294;;;;;;;;
2030;sc01;04-01 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.330719505;;;;;;;;
2030;sc01;04-02 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.360896594;;;;;;;;
2030;sc01;04-02 01:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.395621053;;;;;;;;
2030;sc01;04-02 02:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.418350464;;;;;;;;
2030;sc01;04-02 03:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0;0;0;0;0;0;0;0;0;0;0;0.449756037;;;;;;;;
2030;sc01;04-02 04:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0;0.002222881;0.002222881;0.002222881;0;0.000418815;0;0;0;0;0;0;0;0;0;0;0.464923839;;;;;;;;
2030;sc01;04-02 05:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.002222881;0;0.018691589;0.002222881;0.002222881;0.002222881;0;0.003840119;0;0;0;0;0;0;0;0;0;0;0.462934985;;;;;;;;
2030;sc01;04-02 06:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.009098899;0.035336216;0.002222881;0.035336216;0.193146417;0.002222881;0.002222881;0.002222881;0.035336216;0.100114437;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.009098899;0.411271827;;;;;;;;
2030;sc01;04-02 07:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08213381;0.078574624;0.018968583;0.078574624;0.471443406;0.018968583;0.018968583;0.018968583;0.078574624;0.306088742;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.08213381;0.454578328;;;;;;;;
2030;sc01;04-02 08:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.15794935;0.186074251;0.116775341;0.186074251;0.709241952;0.116775341;0.116775341;0.116775341;0.186074251;0.541857886;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.15794935;0.523512074;;;;;;;;
2030;sc01;04-02 09:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.159053478;0.311614731;0.25577949;0.311614731;0.859813084;0.25577949;0.25577949;0.25577949;0.311614731;0.722673808;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.159053478;0.607291641;;;;;;;;
2030;sc01;04-02 10:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.183565853;0.425972864;0.38974511;0.425972864;0.948598131;0.38974511;0.38974511;0.38974511;0.425972864;0.812612815;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.183565853;0.662278638;;;;;;;;
2030;sc01;04-02 11:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.303672056;0.499627255;0.478067576;0.499627255;0.9807892;0.478067576;0.478067576;0.478067576;0.499627255;0.836744806;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.303672056;0.683960372;;;;;;;;
2030;sc01;04-02 12:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.445122266;0.520500969;0.542975697;0.520500969;0.937175493;0.542975697;0.542975697;0.542975697;0.520500969;0.837930465;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.445122266;0.70981548;;;;;;;;
2030;sc01;04-02 13:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.513360315;0.484866557;0.602697095;0.484866557;0.836967809;0.602697095;0.602697095;0.602697095;0.484866557;0.784180598;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.513360315;0.709292879;;;;;;;;
2030;sc01;04-02 14:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.471488394;0.44744297;0.601807943;0.44744297;0.68172378;0.601807943;0.601807943;0.601807943;0.44744297;0.653864304;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.471488394;0.706932508;;;;;;;;
2030;sc01;04-02 15:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.291194304;0.38392724;0.542382928;0.38392724;0.437694704;0.542382928;0.542382928;0.542382928;0.38392724;0.488532732;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.291194304;0.751863777;;;;;;;;
2030;sc01;04-02 16:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.141812099;0.292231996;0.475251926;0.292231996;0.174974039;0.475251926;0.475251926;0.475251926;0.292231996;0.279260998;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.141812099;0.750600619;;;;;;;;
2030;sc01;04-02 17:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.050616317;0.161920382;0.395820984;0.161920382;0.018691589;0.395820984;0.395820984;0.395820984;0.161920382;0.100692519;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.050616317;0.598835913;;;;;;;;
2030;sc01;04-02 18:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.014966655;0.062322946;0.221250741;0.062322946;0;0.221250741;0.221250741;0.221250741;0.062322946;0.00796338;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.014966655;0.523135604;;;;;;;;
2030;sc01;04-02 19:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000173559;0.031161473;0.088470658;0.031161473;0;0.088470658;0.088470658;0.088470658;0.031161473;0.000601678;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.000173559;0.49949226;;;;;;;;
2030;sc01;04-02 20:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.066241849;0;0;0.066241849;0.066241849;0.066241849;0;0;0;0;0;0;0;0;0;0;0;0;0.514518885;;;;;;;;
2030;sc01;04-02 21:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.046532306;0;0;0.046532306;0.046532306;0.046532306;0;0;0;0;0;0;0;0;0;0;0;0;0.445050155;;;;;;;;
2030;sc01;04-02 22:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.040604624;0;0;0.040604624;0.040604624;0.040604624;0;0;0;0;0;0;0;0;0;0;0;0;0.411103406;;;;;;;;
2030;sc01;04-02 23:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.038974511;0;0;0.038974511;0.038974511;0.038974511;0;0;0;0;0;0;0;0;0;0;0;0;0.353731269;;;;;;;;
2030;sc01;04-03 00:00:00+02:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.022080616;0;0;0.022080616;0.022080616;0.022080616;0;0;0;0;0;0;0;0;0;0;0;0;0.397629721;;;;;;;;
