,Month,Demand_0,Demand_1,Demand_10,Demand_11,Demand_12,Demand_13,Demand_14,Demand_15,Demand_16,Demand_17,Demand_18,Demand_19,Demand_2,Demand_20,Demand_21,Demand_22,Demand_23,Demand_3,Demand_4,Demand_5,Demand_6,Demand_7,Demand_8,Demand_9,Hydro_0,Hydro_1,Hydro_10,Hydro_11,Hydro_12,Hydro_13,Hydro_14,Hydro_15,Hydro_16,Hydro_17,Hydro_18,Hydro_19,Hydro_2,Hydro_20,Hydro_21,Hydro_22,Hydro_23,Hydro_3,Hydro_4,Hydro_5,Hydro_6,Hydro_7,Hydro_8,Hydro_9,Solar_0,Solar_1,Solar_10,Solar_11,Solar_12,Solar_13,Solar_14,Solar_15,Solar_16,Solar_17,Solar_18,Solar_19,Solar_2,Solar_20,Solar_21,Solar_22,Solar_23,Solar_3,Solar_4,Solar_5,Solar_6,Solar_7,Solar_8,Solar_9,Wind_0,Wind_1,Wind_10,Wind_11,Wind_12,Wind_13,Wind_14,Wind_15,Wind_16,Wind_17,Wind_18,Wind_19,Wind_2,Wind_20,Wind_21,Wind_22,Wind_23,Wind_3,Wind_4,Wind_5,Wind_6,Wind_7,Wind_8,Wind_9,0,1,2,3,4,5,6,7,8,Component 1,Component 2,Component 3,Segment K-medoids PCA
60,3,1043.428367,1021.507718,1338.6151,1319.328107,1300.05062,1284.147497,1268.997368,1262.846538,1298.902278,1354.081104,1336.01773,1281.500091,1009.643622,1223.49722,1173.683047,1109.116724,1045.448637,1020.21463,1081.916577,1174.155409,1260.579513,1316.917627,1340.360496,1349.099091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.711375,61.310775,68.610525,72.1288,69.986775,64.03555,51.160475,31.30655,7.290025,0.044375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011025,0.32425,9.714525,31.2339,276.023725,272.4827,168.12705,171.882925,166.757325,166.152025,166.889125,164.223975,156.867275,139.523975,117.092875,102.353275,252.13245,92.445025,82.6367,72.701425,65.927225,246.2321,234.000125,227.56215,223.8476,210.059375,193.54965,173.278225,7.241023212703291,-3.2382877497036886,-1.7510038811310296,0.9916584168239727,1.8614595137950176,-3.556288308995514,0.9893888921388608,-0.24180756418517416,0.3149382850313501,0.2775649389168129,-0.49539567205412216,-0.8040739652222464,53
61,3,1009.816712,980.0355022,1166.006074,1150.375592,1118.52497,1098.119046,1081.771706,1087.234793,1130.669946,1198.054979,1204.203625,1167.698307,956.7762716,1125.602108,1091.849852,1041.326267,987.5662639,949.5113498,955.8213471,990.6670943,1042.829352,1099.618507,1148.257236,1173.770436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8421,61.861325,70.088575,75.738825,76.251825,70.09595,56.732775,36.001975,9.1941,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011875,0.389725,10.044575,31.2154,56.9212,49.9909,47.01835,46.4202,42.938675,46.7389,52.0385,58.3074,62.48465,62.7926,60.6159,72.274975,49.609825,79.685975,80.6306,82.0371,90.097875,53.586875,56.9207,53.15855,50.915675,50.937475,53.6222,49.0922,-1.4228642231275617,-5.028871325972365,-0.08191114263297153,-0.6731032792004057,1.02886886095196,0.4056304699112485,-0.3748530341406417,0.651098449828112,0.35236540422777635,-0.051665896001379816,-0.1587617932894481,-1.1893395858405398,60
62,3,954.9682812,926.9831731,1056.594759,1050.795941,1029.063423,1007.837965,993.076656,1002.838206,1061.045216,1147.573562,1167.27402,1147.677828,905.75079,1112.329564,1077.31914,1019.220565,970.0915054,894.5197609,886.4373395,891.5600286,920.3984756,965.4493936,1009.448344,1046.135413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.56435,65.55755,77.051125,81.08785,80.9675,74.521875,61.332325,39.29585,10.65205,0.079425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012325,0.3213,9.707375,31.250025,111.451175,136.516125,244.718025,261.689975,285.5671,306.66465,318.848125,315.983775,313.3185,310.475475,301.190525,283.14075,160.5772,281.0451,280.014375,280.77385,284.059675,183.204675,204.515375,215.44795,230.6646,244.753325,238.172425,230.999025,3.8457053624097917,5.725605428835956,-0.4601096327667794,-0.6583504751908091,1.6724205458533472,2.641080683226891,-1.441411507245791,0.4685875011387434,0.8722643580113911,1.2431833911067123,1.1969868422542576,-0.9989352803137703,12
63,3,945.7296255,930.9567264,1314.04841,1303.545929,1291.297803,1276.934597,1261.974386,1258.859433,1297.116154,1362.085543,1357.748411,1305.731124,926.3588922,1239.36979,1178.239185,1105.047343,1041.773164,948.1198035,1025.602464,1130.30272,1224.243488,1285.46121,1310.861929,1320.950573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.002575,85.610175,92.053575,93.298425,90.581925,82.74275,68.20505,45.411775,13.36605,0.095275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01525,0.656025,19.8432,52.833525,290.628125,297.595025,300.056725,294.288725,283.68975,276.444175,270.31335,264.3887,259.724675,254.61725,245.321575,244.3041,283.8947,250.219275,248.189175,239.6957,229.631225,270.652525,263.87135,270.8531,295.578625,307.75005,301.175875,290.668575,9.182632588893116,2.4628403154292706,-4.8970186032917296,1.0015658458753085,3.9414449795973145,-0.592161686661441,-0.016613050266039566,-0.3914034564081723,0.3083974561907619,0.7746893826517738,1.743943805622444,0.800372637473051,53
64,3,1014.072312,994.9453048,1332.12896,1319.057824,1308.114476,1295.295108,1285.20217,1286.536037,1321.560533,1372.970168,1365.089801,1311.619117,986.4644088,1245.314149,1183.89544,1109.301503,1041.557211,999.2900563,1061.440266,1154.943892,1249.952885,1303.804497,1326.735715,1339.685633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0609,87.036825,92.599675,93.68815,90.56335,82.87755,69.235425,47.000025,14.401775,0.16795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015275,0.760775,21.788775,55.077625,220.4469,209.051425,78.233275,72.33755,69.31215,66.362375,61.7527,58.718225,55.25145,52.7163,55.480225,61.015375,188.18645,66.46325,64.5224,65.1222,66.9144,170.084775,152.306375,137.5072,128.808775,123.0426,112.928925,92.509575,3.3659312901969622,-6.1870510085430395,-4.8647467385894165,1.2298161408829609,3.206173323909769,-2.4198184987812446,0.09708012149291405,0.40125269778106387,0.3932651624179295,-0.4911546843789494,0.22897813473123388,0.06035478622404267,7
65,3,1007.034116,985.6995511,1323.16215,1305.248313,1293.373544,1282.893251,1271.228901,1271.85971,1303.877069,1357.040787,1355.030196,1304.339751,975.4108383,1239.627341,1180.867802,1106.397044,1039.99734,988.6604003,1051.33127,1144.945888,1236.865915,1296.562409,1320.013245,1331.148571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.699675,85.6442,90.977825,91.824375,88.5428,80.673875,67.10745,45.379025,14.242225,0.182425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016825,0.88785,22.345175,55.078125,66.1074,62.9221,63.29575,64.692325,68.751725,67.852875,59.5254,52.543725,47.073225,43.494,44.12115,49.346,62.4339,56.3736,58.275525,61.32735,67.851775,63.354725,62.8261,65.710875,69.846,71.301425,70.867675,67.016475,1.474193885904937,-7.825740714021888,-4.372977029407888,0.2864877752736365,2.4333581441507897,0.0735098976464646,-0.36126607634400115,0.4295885665630931,0.13746799317923564,0.9401551312161356,0.10275769693671188,-0.10083702312036884,7
66,3,1008.240758,987.6028973,1311.039238,1296.026013,1281.182751,1269.557839,1256.043306,1252.255575,1281.69532,1337.800132,1341.570514,1294.196058,978.2930351,1233.163091,1173.210362,1104.902224,1036.673433,991.9342959,1053.359209,1146.696645,1236.296311,1289.588047,1310.209304,1319.40604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0337,79.345725,84.2381,84.892975,80.837575,70.751975,53.823525,32.64655,10.3415,0.228475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.571675,16.662325,47.082875,70.927975,69.3987,55.566575,65.112675,72.081525,77.495275,94.861925,111.216625,117.747325,122.1121,118.412575,123.689425,67.280725,129.52555,140.84405,144.688,141.070125,67.336,66.034175,61.0537,55.446125,54.309175,54.86225,54.4144,2.6825393188600275,-6.471545135445303,-3.2325736015572253,-0.43181667843632654,1.287441607374222,1.717766345919386,-0.6273319695248685,0.4390000953116826,-0.1694981410879199,-0.08149206398870865,0.17758659912152033,-0.019527202220412918,7
67,3,1010.387259,989.001691,1318.77121,1303.431735,1286.5514,1270.860482,1252.720764,1245.461625,1269.841301,1319.549917,1321.946077,1274.072752,978.8304236,1213.738525,1164.060585,1098.652389,1036.135176,992.4868739,1054.768576,1146.958563,1237.316858,1292.761748,1316.635853,1324.710531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9662,80.21365,84.2983,85.731025,81.89655,74.035175,58.732025,38.088525,12.2992,0.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012925,0.710325,17.90825,48.062275,132.710375,122.494825,42.670675,36.51935,31.874775,28.173675,31.487,37.40035,42.857375,44.8503,47.35995,57.756675,113.887625,70.33735,73.855775,71.053725,71.04305,108.4259,103.69015,88.448125,79.193075,72.032375,66.432975,56.05435,1.714691062457967,-7.265799044874763,-3.2828977462940254,0.29335804383335096,2.237923219988401,-0.9078124564974741,0.12086222144044576,0.3345413861238566,0.0045515988861728396,-0.5782671390418019,0.020055076975238135,-0.08951272796589947,7
68,3,1004.290237,976.1598863,1153.238653,1136.534685,1103.726929,1082.435401,1065.850664,1067.315304,1105.464258,1179.583252,1197.982754,1163.870618,958.9159975,1119.946473,1087.172323,1034.745739,978.5788794,953.2367096,958.4846618,990.9921285,1049.438695,1103.448952,1145.369554,1161.680955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25715,83.0102,88.434975,89.534725,86.80305,78.932075,65.40655,44.28595,13.972975,0.209325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013575,0.89645,21.6404,53.054975,70.45255,64.87415,6.44175,5.1531,6.403975,9.797975,13.225175,15.82425,17.65295,19.732625,21.672175,25.984525,57.297925,25.165325,27.4189,29.98855,30.6941,51.4755,40.4197,32.108375,28.3177,25.344325,20.768125,11.74455,-3.5976021385145844,-5.991916787007514,-2.1378029455895233,0.013759344736748306,2.5304666472431503,-0.35585802999704413,-0.6310074307648743,1.0058608960235063,0.6669441062785666,-0.18938582414181354,-0.5452671055592903,-1.2525610607037572,55
69,3,949.1678998,921.8787264,1040.76669,1032.846116,1006.206763,980.1348788,964.1803057,969.4420576,1021.534051,1114.257283,1157.967956,1143.641482,899.6601958,1108.11015,1069.471013,1010.058602,958.2438894,892.1018598,883.4313191,887.2844983,914.9163278,964.4080729,1005.439299,1033.353076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.137025,83.32875,88.797575,90.082025,87.085525,79.466075,65.94275,44.425475,14.477425,0.278425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013325,1.049075,22.460475,53.0989,32.809675,36.71275,32.515525,33.147175,35.39875,40.6527,47.78945,55.054,60.697,63.14045,60.436825,64.991575,40.26395,66.666775,64.474575,62.903925,61.82665,46.137625,47.170475,48.550425,45.9302,53.0497,52.35885,40.263125,-5.005604336883351,-3.012278624427364,-1.2074058402858783,-0.37789495274485624,2.6799565569694757,0.7093916967821077,-1.0203182389204255,1.0937538439635586,0.7982728810907586,0.4814193245624378,0.3425533742822703,-0.8238188645818948,55
70,3,936.284324,921.7818068,1285.027442,1269.717254,1252.970025,1238.079557,1222.966955,1215.798233,1243.678727,1316.876824,1330.778043,1282.857611,917.3946888,1214.045019,1153.059755,1081.6868,1018.922684,938.5406511,1015.261929,1116.853709,1209.745687,1262.835592,1287.176972,1292.827171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2169,81.367525,87.52275,88.5375,85.612825,77.222625,62.181075,39.495775,11.9214,0.14475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012225,1.154125,22.278625,52.0022,60.3235,56.33875,34.96705,44.149325,53.715225,56.6809,69.194375,82.178175,89.826375,100.934825,113.63385,133.608375,52.85025,160.62465,183.48965,197.972075,202.871875,53.200775,53.139575,51.084625,49.08595,47.694275,42.244725,33.2726,1.0392716986710682,-5.566430955533357,-3.517773682472987,-0.9545410065010727,2.1599962697684765,2.7553841333177784,-0.3644534962699418,0.14991384711277658,-0.5349690526886239,-0.8173304759466539,1.2935647728336928,0.9568283402836818,7
71,3,994.9928587,974.543551,1277.046433,1260.839124,1243.890957,1228.489434,1218.115144,1212.630912,1239.427843,1307.972832,1323.538164,1278.824962,968.6140841,1212.791046,1150.474076,1078.816268,1015.628659,983.3976307,1044.954335,1135.362193,1221.194133,1270.110665,1286.860004,1287.731709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.058375,72.83595,81.43115,83.793725,80.549075,73.456725,59.586975,38.424375,12.3537,0.27125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.860725,13.640375,35.806525,194.146625,182.9149,199.95815,188.152675,170.345475,153.0185,149.686875,148.850925,153.48075,161.22235,175.60665,182.513225,178.879825,184.68675,185.8534,188.489625,185.529725,184.706775,188.273875,193.501025,193.8823,197.155375,198.288875,195.434425,5.711590607534068,-1.5758646726135146,-2.82882533320601,0.280796578673446,2.2907309697352,-0.24436354784472544,-0.007436473661066432,-0.05195937585567784,0.16855517265114814,-0.18951572251042656,0.7129731557875681,-0.15107114163564417,53
72,3,993.317925,974.4015594,1280.686389,1261.897396,1247.355391,1231.906934,1219.884069,1214.229526,1239.285007,1311.252908,1327.19934,1282.460675,965.0945264,1215.483896,1156.248049,1084.810811,1021.276501,983.251817,1042.311868,1133.695103,1221.958793,1272.405711,1289.790375,1289.747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.1595,68.566925,74.6176,78.0407,78.906875,74.04445,60.433625,41.608225,14.6473,0.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01205,0.8169,15.570425,39.845925,177.03775,159.75605,162.0837,162.00605,172.8746,176.346125,182.659625,200.306375,209.470575,216.2196,214.199075,201.00115,152.555925,192.08385,178.4566,170.9739,159.10335,153.611075,163.011525,166.276575,166.46915,165.632125,156.64205,154.4789,5.5111590758901645,-1.8047720480358707,-2.846553807592078,-0.25750517827465813,1.7412961747190947,0.7008453502456317,0.009351797579904009,-0.11823545834980324,0.09298955574045717,0.32430326253251474,0.10412076049637006,-0.490664945307977,53
73,3,991.8414218,973.2701446,1273.918897,1257.70233,1243.198994,1230.860079,1216.667233,1211.182107,1238.971688,1309.484083,1320.219469,1278.085817,965.3636923,1212.60155,1153.951515,1083.938957,1020.369205,978.9074132,1037.902462,1129.762129,1215.545001,1264.52924,1282.122709,1286.110037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.016075,71.808325,72.6376,71.242925,67.3022,59.73575,46.54605,30.65615,10.427325,0.331975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,1.498625,20.94735,46.420175,149.88305,133.25335,78.4539,80.2505,79.2145,76.5822,74.577,80.009425,92.61495,102.737775,101.041225,98.77395,118.3395,97.8593,99.524975,100.145025,99.43695,115.093525,106.3142,97.6261,94.438725,94.66465,84.87305,78.21725,2.5209693395751374,-5.394747045967267,-1.697525878798463,-0.35905835205224607,1.4004149184317658,-0.35867042512687186,0.4984208375468504,-0.029079065231430397,-0.21336701379051654,-0.33365358561279607,-0.3985487294058713,0.10712732998894207,7
74,3,992.0776525,974.0658032,1280.390195,1261.619171,1241.55573,1222.965416,1209.161092,1201.555227,1226.987764,1292.28869,1301.69098,1253.994543,965.0299962,1196.304296,1147.29762,1083.562125,1019.576599,981.8457512,1041.52924,1132.00699,1220.027152,1268.57261,1286.320481,1291.441135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.298775,81.29155,86.21,86.521625,84.178425,76.837425,64.21385,44.063525,15.311425,0.409475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01265,1.311,21.463225,49.8178,96.55345,89.5565,17.450175,17.362875,19.3611,22.526475,23.316525,24.950875,31.4908,38.0598,44.602425,52.96645,84.773325,65.1351,76.60505,87.64725,97.079,77.290875,67.24465,61.4198,52.17625,41.002325,30.79895,20.853475,0.091283614469782,-7.233060509176877,-3.3805626611815414,-0.12013538872599988,2.2988708685653014,0.014965593231968595,0.005604926079663709,0.3757503981875301,-0.014474595527406634,-0.7589137171027258,-0.032460486324958036,-0.21245884811001733,7
75,3,985.3267395,961.5816204,1147.515956,1135.42243,1104.674432,1081.521453,1064.802791,1065.592171,1094.16721,1158.813501,1179.769273,1148.216185,943.9427813,1104.983656,1073.139015,1017.164059,961.1307273,936.3995849,944.078419,974.3228323,1032.806156,1091.337705,1135.654044,1151.456897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21185,57.18435,58.47535,56.2179,49.235275,38.882275,26.883725,15.42655,4.052575,0.0771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011275,1.400575,15.02675,33.418525,103.045975,106.20025,121.867725,127.11955,140.612225,153.2404,156.070975,153.80575,151.20555,161.328,159.778525,168.792225,111.24625,183.6025,191.811775,184.69625,190.283625,117.253125,109.199525,110.70475,110.89365,110.91565,113.201775,113.24755,1.57339426190311,-0.7950582193220065,2.1220423396978854,-1.5224407586581739,0.024667109416958845,1.4473982004975918,0.17732579750343141,-0.02120191406815571,-0.21607622215210304,-0.5957427290887344,-0.6799793073637355,-0.4587852701766754,6
76,3,930.7734106,906.7671175,1060.017149,1053.579431,1031.832866,1008.398733,994.1009753,997.2797137,1038.366237,1117.353099,1157.957333,1150.251148,887.6419963,1121.685391,1085.764768,1026.949013,978.1467001,881.0577205,874.0466264,877.8657535,912.3238722,966.2720804,1013.160574,1049.814237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90115,22.802875,24.77905,25.1002,24.868475,23.32635,19.025475,11.997225,4.65825,0.138175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438075,4.841325,12.16255,180.69355,169.617875,127.986625,131.113925,138.50075,148.200375,161.48445,162.5069,161.4452,167.788725,165.203725,165.0607,164.377625,172.432075,184.8458,195.7723,194.49285,163.712875,163.8172,156.6707,150.45985,145.852325,133.488525,127.350675,1.7717619442127406,1.264856675531836,6.108793003663795,-2.2471937072114487,-1.5079031533848992,-0.2985722719031113,1.605659283459565,-0.6422473200940719,-0.42658720612654205,-1.0219871388811155,-0.24288176509062814,0.25983317426957614,65
77,3,956.2759135,941.1093546,1326.549595,1313.015082,1303.59378,1292.544181,1283.236081,1277.746363,1294.20807,1348.533508,1357.724833,1313.17668,934.8772404,1251.697388,1193.252459,1123.140599,1063.56242,952.0557801,1018.641555,1113.214125,1208.122824,1277.097436,1310.413071,1327.369105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.425575,35.7358,38.7312,36.588575,31.289625,25.542,17.06455,10.18635,3.232075,0.08615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594425,7.7616,18.418675,199.6389,192.322825,226.550175,236.7922,248.13165,260.9204,272.909475,284.606475,291.2284,290.80865,281.850275,278.41975,185.17635,283.219525,280.394625,267.591125,265.672825,187.650925,192.104325,191.530575,196.39375,208.3721,211.693625,216.0313,10.097188573208479,0.1321892860692807,2.109770578916981,-1.9296831431518224,-1.50344436773648,1.6279857410973964,1.3907751162493305,-1.2641575228646402,-1.115600623128901,0.2613049808693835,0.25668611732482927,1.2820298142304856,44
78,3,1039.542327,1021.384639,1357.532682,1341.182413,1331.095457,1320.638072,1310.160757,1303.768782,1322.78641,1372.225563,1380.336279,1337.323104,1011.073912,1275.777891,1215.259951,1140.64668,1082.946928,1023.759776,1078.20941,1165.920497,1259.369521,1317.208857,1346.08282,1361.149109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.874725,31.330825,35.01255,33.2715,29.2586,24.7323,15.977525,8.810425,2.433575,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627,7.5866,12.3278,271.8485,272.956925,304.9124,306.06705,310.05815,312.312625,310.408625,303.4182,298.6311,302.174075,300.565425,297.154875,270.775025,289.91035,274.552875,259.719875,237.4845,273.756375,274.881225,284.491425,289.554125,302.047075,304.953925,302.6713,13.793448784372766,1.1901001990651356,1.9465985363157,-0.7947446857491848,-1.9008692624626584,-0.7429030611474501,1.3477475583778962,-1.131556734183159,-0.44627524173606015,0.2644514464192196,-0.7752959156061929,0.22352733090271004,44
79,3,1061.791981,1041.883486,1365.347898,1351.581969,1337.270363,1324.27366,1313.543858,1309.39235,1322.993056,1372.851333,1384.782194,1344.506072,1033.802554,1280.323579,1220.353353,1149.774393,1090.665721,1046.49929,1100.829915,1185.662454,1278.128233,1331.49624,1361.099719,1372.140681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8538,33.73085,38.095275,35.70245,32.507825,27.444925,18.8576,10.4469,3.2252,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812,7.016175,16.8422,212.7422,198.34755,192.692425,203.837225,204.009675,196.596425,193.329925,192.7258,183.170475,188.418725,188.231525,182.889275,200.053825,181.570775,181.436775,189.117625,190.573625,193.71715,190.526175,190.4531,184.0972,181.725625,178.54755,182.09515,10.162220799934458,-3.7029433229321183,1.5739713181451829,-0.8055310064542178,-2.1022367031805276,-0.9487937827679114,1.18837033413025,-0.6654843592813389,-0.4714639162779364,-0.31169921154674474,-1.351995122117423,-0.010964878860672123,44
80,3,1068.749937,1047.990883,1370.588206,1357.338966,1345.056863,1332.40989,1321.158087,1319.186215,1331.83567,1379.673676,1389.578136,1346.991035,1036.245448,1281.504484,1219.797251,1148.989854,1088.414879,1045.323225,1099.50888,1187.483847,1281.434469,1338.787346,1364.732229,1379.388874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.222325,38.791625,41.63815,40.65865,40.0762,35.38175,26.239675,14.733525,5.113625,0.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813275,7.027875,18.444125,187.378925,178.3225,208.027875,213.031075,216.1332,215.63945,209.59315,211.41795,213.431125,207.74,203.1122,194.6708,173.7748,191.88865,175.444475,152.519925,131.576675,172.017,175.91885,183.59945,189.80095,190.959625,194.7081,200.200225,10.089259473173664,-3.739607469168564,0.7940803694256426,-0.6588962660217286,-1.7476954814958752,-0.6589040522368765,0.9111777030831743,-0.5833091448603488,-0.2943291314689536,0.7411488026509622,-1.4000618276929324,-0.4226365607491612,44
81,3,1064.150911,1044.474304,1362.660434,1348.185094,1331.723561,1315.938429,1305.089122,1295.452785,1309.854288,1355.748816,1352.529349,1308.237357,1034.267644,1247.734929,1200.439622,1132.935804,1072.519897,1045.262641,1095.011266,1182.607092,1270.703054,1330.056147,1358.952075,1369.102321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.206125,33.09535,36.852125,36.256425,34.267025,28.81705,21.438,12.793175,4.2851,0.227175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830175,7.60835,17.26015,114.48345,100.0076,83.326875,91.75865,106.330475,120.0974,128.0215,145.870125,158.607725,176.576425,191.863,207.661525,88.876825,218.200275,233.403875,247.1132,253.5551,79.393325,80.3745,82.812925,84.637625,86.292925,83.384625,79.81665,7.458545156639154,-5.91829031811582,1.5053588649030771,-2.022590936673034,-3.1049466477633585,2.1563757635702543,0.5346483224957275,-0.352997971964971,-0.8722302612454594,-1.7756229556028391,-1.4382607538177876,-0.04291266765200684,44
