,LoadLevel,101_PV_1,101_PV_2,101_PV_3,101_PV_4,102_PV_1,102_PV_2,103_PV_1,104_PV_1,113_PV_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,122_WIND_1
2546,04-17 02:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2547,04-17 03:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2548,04-17 04:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2549,04-17 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2550,04-17 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2551,04-17 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.4095869499998
2552,04-17 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2553,04-17 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2554,04-17 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2555,04-17 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2556,04-17 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2557,04-17 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2558,04-17 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.78177371297195
2559,04-17 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,04-17 16:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2561,04-17 17:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2562,04-17 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.4095869499998
2563,04-17 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2564,04-17 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,04-17 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2566,04-17 22:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2567,04-17 23:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2568,04-18 00:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2569,04-18 01:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2570,04-18 02:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2571,04-18 03:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2572,04-18 04:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2573,04-18 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2574,04-18 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2575,04-18 07:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2576,04-18 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,04-18 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,04-18 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,04-18 11:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2580,04-18 12:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2581,04-18 13:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2582,04-18 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,04-18 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,04-18 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2585,04-18 17:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2586,04-18 18:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2587,04-18 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,04-18 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.4085410240004
2589,04-18 21:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2590,04-18 22:00:00+02:00,1.381742728,1.42442204,1.397747468,1.376407812,0.0,0.0,0.0,0.0,105.37528168599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755862848,1571.654505
2591,04-18 23:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2592,04-19 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2593,04-19 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2594,04-19 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2595,04-19 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2596,04-19 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2597,04-19 05:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2598,04-19 06:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2599,04-19 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,04-19 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,04-19 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,04-19 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,04-19 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,04-19 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,04-19 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,04-19 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,04-19 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,04-19 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,04-19 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,04-19 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2611,04-19 19:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2612,04-19 20:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2613,04-19 21:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2614,04-19 22:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2615,04-19 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2616,04-20 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,04-20 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,04-20 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,04-20 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,04-20 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,04-20 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,04-20 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,04-20 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,04-20 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,04-20 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,04-20 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,04-20 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,04-20 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,04-20 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,04-20 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,04-20 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,04-20 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,04-20 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,04-20 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,04-20 19:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2636,04-20 20:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2637,04-20 21:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2638,04-20 22:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2639,04-20 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,04-21 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,04-21 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,04-21 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,04-21 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,04-21 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,04-21 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2646,04-21 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2647,04-21 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,04-21 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,04-21 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,04-21 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,04-21 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,04-21 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,04-21 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,04-21 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,04-21 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2656,04-21 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2657,04-21 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,04-21 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,04-21 19:00:00+02:00,0.276348544,0.284884408,0.279549492,0.275281564,0.0,0.0,0.0,107.2,374.4,22.975796175999825,18.000000000000004,0.0,37.6,0.0,36.4,0.0,0.0,0.0,0.0,0.0,796.1864760000001
2660,04-21 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.1560896688211
2661,04-21 21:00:00+02:00,4.344813268,4.479015992,4.395139288,4.328037928,0.0,0.0,0.0,1.836760084,127.87416784200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3354592
2662,04-21 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,246.0,107.2,0.0,0.0,18.000000000000004,38.8,37.6,0.0,0.0,34.87956026200052,47.2,0.0,41.2,0.0,1269.275414
2663,04-21 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,04-22 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,04-22 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,04-22 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,04-22 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,04-22 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,04-22 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,04-22 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,04-22 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,04-22 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,04-22 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,04-22 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
