LoadLevel,Duration,Stage
04-11 18:00:00+02:00,0,stp303
04-11 19:00:00+02:00,0,stp191
04-11 20:00:00+02:00,1,sti2155
04-11 21:00:00+02:00,1,sti1060
04-11 22:00:00+02:00,0,sti1197
04-11 23:00:00+02:00,1,sti2696
04-12 00:00:00+02:00,0,sti3435
04-12 01:00:00+02:00,1,sti1037
04-12 02:00:00+02:00,0,sti3435
04-12 03:00:00+02:00,1,sti1197
04-12 04:00:00+02:00,1,sti3078
04-12 05:00:00+02:00,1,sti452
04-12 06:00:00+02:00,0,stp262
04-12 07:00:00+02:00,1,stp192
04-12 08:00:00+02:00,0,stp296
04-12 09:00:00+02:00,1,stp70
04-12 10:00:00+02:00,1,sti2777
04-12 11:00:00+02:00,1,sti1011
04-12 12:00:00+02:00,1,sti2220
04-12 13:00:00+02:00,1,sti1486
04-12 14:00:00+02:00,1,sti2493
04-12 15:00:00+02:00,1,sti983
04-12 16:00:00+02:00,1,sti1279
04-12 17:00:00+02:00,1,sti400
04-12 18:00:00+02:00,1,sti1459
04-12 19:00:00+02:00,1,sti2283
04-12 20:00:00+02:00,0,sti1314
04-12 21:00:00+02:00,0,sti777
04-12 22:00:00+02:00,0,sti3248
04-12 23:00:00+02:00,0,sti2037
04-13 00:00:00+02:00,0,sti3469
04-13 01:00:00+02:00,1,sti3469
04-13 02:00:00+02:00,0,sti3469
04-13 03:00:00+02:00,0,sti934
04-13 04:00:00+02:00,0,sti2903
04-13 05:00:00+02:00,0,sti2620
04-13 06:00:00+02:00,1,sti1229
04-13 07:00:00+02:00,1,sti1831
04-13 08:00:00+02:00,1,sti1001
04-13 09:00:00+02:00,1,sti1331
04-13 10:00:00+02:00,1,sti2081
04-13 11:00:00+02:00,0,sti1486
04-13 12:00:00+02:00,1,sti364
04-13 13:00:00+02:00,1,sti2951
04-13 14:00:00+02:00,1,sti716
04-13 15:00:00+02:00,1,sti2586
04-13 16:00:00+02:00,1,sti3529
04-13 17:00:00+02:00,1,sti1816
04-13 18:00:00+02:00,1,sti446
04-13 19:00:00+02:00,1,sti2532
04-13 20:00:00+02:00,0,sti791
04-13 21:00:00+02:00,1,sti738
04-13 22:00:00+02:00,1,sti1748
04-13 23:00:00+02:00,1,sti2693
04-14 00:00:00+02:00,0,sti3527
04-14 01:00:00+02:00,1,sti36
04-14 02:00:00+02:00,0,sti36
04-14 03:00:00+02:00,0,sti36
04-14 04:00:00+02:00,0,sti2333
04-14 05:00:00+02:00,0,sti2037
04-14 06:00:00+02:00,0,sti3088
04-14 07:00:00+02:00,1,sti3326
04-14 08:00:00+02:00,1,sti1837
04-14 09:00:00+02:00,1,sti1033
04-14 10:00:00+02:00,1,sti1989
04-14 11:00:00+02:00,1,sti2327
04-14 12:00:00+02:00,1,sti10
04-14 13:00:00+02:00,1,sti2772
04-14 14:00:00+02:00,1,sti839
04-14 15:00:00+02:00,1,sti2445
04-14 16:00:00+02:00,1,sti196
04-14 17:00:00+02:00,1,sti759
04-14 18:00:00+02:00,1,sti516
04-14 19:00:00+02:00,0,sti1111
04-14 20:00:00+02:00,0,sti2670
04-14 21:00:00+02:00,1,sti2037
04-14 22:00:00+02:00,1,sti3527
04-14 23:00:00+02:00,0,sti3509
04-15 00:00:00+02:00,0,sti1227
04-15 01:00:00+02:00,0,sti192
04-15 02:00:00+02:00,1,sti192
04-15 03:00:00+02:00,0,sti192
04-15 04:00:00+02:00,0,sti192
04-15 05:00:00+02:00,0,sti2421
04-15 06:00:00+02:00,0,sti65
04-15 07:00:00+02:00,1,sti1852
04-15 08:00:00+02:00,1,sti2393
04-15 09:00:00+02:00,1,sti2840
04-15 10:00:00+02:00,1,sti474
04-15 11:00:00+02:00,1,sti1302
04-15 12:00:00+02:00,1,sti2233
04-15 13:00:00+02:00,1,sti820
04-15 14:00:00+02:00,0,sti820
04-15 15:00:00+02:00,0,sti2233
04-15 16:00:00+02:00,1,sti2633
04-15 17:00:00+02:00,1,sti260
04-15 18:00:00+02:00,1,sti2166
04-15 19:00:00+02:00,0,sti686
04-15 20:00:00+02:00,0,sti1197
04-15 21:00:00+02:00,1,sti3435
04-15 22:00:00+02:00,1,sti1709
04-15 23:00:00+02:00,1,sti2137
04-16 00:00:00+02:00,0,sti178
04-16 01:00:00+02:00,1,sti178
04-16 02:00:00+02:00,0,sti2137
04-16 03:00:00+02:00,0,sti1037
04-16 04:00:00+02:00,0,sti1197
04-16 05:00:00+02:00,1,sti3166
04-16 06:00:00+02:00,1,sti2939
04-16 07:00:00+02:00,0,stp303
04-16 08:00:00+02:00,1,stp321
04-16 09:00:00+02:00,1,stp351
04-16 10:00:00+02:00,1,sti267
04-16 11:00:00+02:00,1,sti3544
04-16 12:00:00+02:00,1,sti642
04-16 13:00:00+02:00,1,sti2824
04-16 14:00:00+02:00,1,sti3239
04-16 15:00:00+02:00,1,sti415
04-16 16:00:00+02:00,1,sti2335
04-16 17:00:00+02:00,1,sti2440
04-16 18:00:00+02:00,0,sti462
04-16 19:00:00+02:00,0,sti778
04-16 20:00:00+02:00,1,sti3280
04-16 21:00:00+02:00,0,sti3298
04-16 22:00:00+02:00,0,sti1
04-16 23:00:00+02:00,0,sti1222
04-17 00:00:00+02:00,0,sti2007
04-17 01:00:00+02:00,1,sti2007
04-17 02:00:00+02:00,0,sti1709
04-17 03:00:00+02:00,0,sti2696
04-17 04:00:00+02:00,1,sti3291
04-17 05:00:00+02:00,0,sti2155
04-17 06:00:00+02:00,0,stp191
04-17 07:00:00+02:00,1,stp101
04-17 08:00:00+02:00,0,stp23
04-17 09:00:00+02:00,1,stp222
04-17 10:00:00+02:00,0,stp11
04-17 11:00:00+02:00,1,stp330
04-17 12:00:00+02:00,1,sti164
04-17 13:00:00+02:00,0,sti1856
04-17 14:00:00+02:00,1,sti1856
04-17 15:00:00+02:00,0,sti1856
04-17 16:00:00+02:00,0,sti388
04-17 17:00:00+02:00,1,sti1929
04-17 18:00:00+02:00,0,stp242
04-17 19:00:00+02:00,0,sti639
04-17 20:00:00+02:00,1,sti1586
04-17 21:00:00+02:00,1,sti3475
04-17 22:00:00+02:00,1,sti3308
04-17 23:00:00+02:00,0,sti3388
04-18 00:00:00+02:00,1,sti1415
04-18 01:00:00+02:00,0,sti1415
04-18 02:00:00+02:00,0,sti1415
04-18 03:00:00+02:00,0,sti3308
04-18 04:00:00+02:00,0,sti1529
04-18 05:00:00+02:00,1,sti639
04-18 06:00:00+02:00,1,stp76
04-18 07:00:00+02:00,0,stp101
04-18 08:00:00+02:00,0,stp23
04-18 09:00:00+02:00,0,stp11
04-18 10:00:00+02:00,1,stp349
04-18 11:00:00+02:00,1,sti2512
04-18 12:00:00+02:00,1,sti3286
04-18 13:00:00+02:00,1,sti459
04-18 14:00:00+02:00,0,sti3234
04-18 15:00:00+02:00,1,sti1038
04-18 16:00:00+02:00,0,sti3239
04-18 17:00:00+02:00,1,sti241
04-18 18:00:00+02:00,1,sti2164
04-18 19:00:00+02:00,1,sti131
04-18 20:00:00+02:00,1,sti297
04-18 21:00:00+02:00,0,sti166
04-18 22:00:00+02:00,1,sti1712
04-18 23:00:00+02:00,1,sti2805
04-19 00:00:00+02:00,1,sti1222
04-19 01:00:00+02:00,0,sti1222
04-19 02:00:00+02:00,0,sti1222
04-19 03:00:00+02:00,0,sti1712
04-19 04:00:00+02:00,0,sti2719
04-19 05:00:00+02:00,0,sti1700
04-19 06:00:00+02:00,0,sti860
04-19 07:00:00+02:00,0,stp192
04-19 08:00:00+02:00,0,stp194
04-19 09:00:00+02:00,1,sti2555
04-19 10:00:00+02:00,1,sti3269
04-19 11:00:00+02:00,0,sti2512
04-19 12:00:00+02:00,1,sti1730
04-19 13:00:00+02:00,1,sti830
04-19 14:00:00+02:00,0,sti830
04-19 15:00:00+02:00,1,sti2880
04-19 16:00:00+02:00,1,sti1283
04-19 17:00:00+02:00,1,sti2969
04-19 18:00:00+02:00,1,stp85
04-19 19:00:00+02:00,0,stp210
04-19 20:00:00+02:00,0,sti1586
04-19 21:00:00+02:00,1,sti1529
04-19 22:00:00+02:00,0,sti1710
04-19 23:00:00+02:00,0,sti197
04-20 00:00:00+02:00,0,sti424
04-20 01:00:00+02:00,0,sti1549
04-20 02:00:00+02:00,0,sti1549
04-20 03:00:00+02:00,1,sti2141
04-20 04:00:00+02:00,1,sti2967
04-20 05:00:00+02:00,0,stp40
04-20 06:00:00+02:00,0,stp180
04-20 07:00:00+02:00,1,stp121
04-20 08:00:00+02:00,0,stp91
04-20 09:00:00+02:00,1,stp227
04-20 10:00:00+02:00,1,stp156
04-20 11:00:00+02:00,1,stp62
04-20 12:00:00+02:00,1,sti572
04-20 13:00:00+02:00,0,sti572
04-20 14:00:00+02:00,1,sti1525
04-20 15:00:00+02:00,1,sti2428
04-20 16:00:00+02:00,1,sti1635
04-20 17:00:00+02:00,1,sti2487
04-20 18:00:00+02:00,1,sti1801
04-20 19:00:00+02:00,0,sti1700
04-20 20:00:00+02:00,0,sti297
04-20 21:00:00+02:00,0,sti1151
04-20 22:00:00+02:00,1,sti2553
04-20 23:00:00+02:00,0,sti2105
04-21 00:00:00+02:00,0,sti2752
04-21 01:00:00+02:00,1,sti2752
04-21 02:00:00+02:00,0,sti2752
04-21 03:00:00+02:00,0,sti65
04-21 04:00:00+02:00,1,sti2757
04-21 05:00:00+02:00,1,sti3455
04-21 06:00:00+02:00,1,sti2524
04-21 07:00:00+02:00,1,sti766
04-21 08:00:00+02:00,1,sti1886
04-21 09:00:00+02:00,1,sti2489
04-21 10:00:00+02:00,1,sti1433
04-21 11:00:00+02:00,0,sti1627
04-21 12:00:00+02:00,1,sti1900
04-21 13:00:00+02:00,1,sti966
04-21 14:00:00+02:00,1,sti2711
04-21 15:00:00+02:00,1,sti775
04-21 16:00:00+02:00,1,sti2045
04-21 17:00:00+02:00,0,sti759
04-21 18:00:00+02:00,0,sti516
04-21 19:00:00+02:00,1,sti1111
04-21 20:00:00+02:00,1,sti2670
04-21 21:00:00+02:00,0,sti1748
04-21 22:00:00+02:00,1,sti2762
04-21 23:00:00+02:00,0,sti1921
04-22 00:00:00+02:00,1,sti3277
04-22 01:00:00+02:00,1,sti1227
04-22 02:00:00+02:00,0,sti1227
04-22 03:00:00+02:00,0,sti192
04-22 04:00:00+02:00,0,sti192
04-22 05:00:00+02:00,1,sti2421
04-22 06:00:00+02:00,0,sti65
04-22 07:00:00+02:00,0,sti1852
04-22 08:00:00+02:00,0,sti2840
04-22 09:00:00+02:00,1,sti3141
04-22 10:00:00+02:00,1,sti2712
04-22 11:00:00+02:00,1,sti2851
04-22 12:00:00+02:00,1,sti1942
04-22 13:00:00+02:00,1,sti282
04-22 14:00:00+02:00,0,sti282
04-22 15:00:00+02:00,0,sti1942
04-22 16:00:00+02:00,1,sti1155
04-22 17:00:00+02:00,1,sti1774
04-22 18:00:00+02:00,1,sti2048
04-22 19:00:00+02:00,1,sti240
04-22 20:00:00+02:00,0,sti2425
04-22 21:00:00+02:00,1,sti3388
04-22 22:00:00+02:00,0,sti1685
04-22 23:00:00+02:00,1,sti613
04-23 00:00:00+02:00,0,sti2441
04-23 01:00:00+02:00,1,sti2441
04-23 02:00:00+02:00,0,sti613
04-23 03:00:00+02:00,1,sti424
04-23 04:00:00+02:00,1,sti398
04-23 05:00:00+02:00,0,sti1586
04-23 06:00:00+02:00,1,stp210
04-23 07:00:00+02:00,0,stp261
04-23 08:00:00+02:00,1,stp359
04-23 09:00:00+02:00,0,stp227
04-23 10:00:00+02:00,0,stp156
04-23 11:00:00+02:00,0,stp62
04-23 12:00:00+02:00,1,sti1665
04-23 13:00:00+02:00,0,sti1665
04-23 14:00:00+02:00,1,sti2595
04-23 15:00:00+02:00,0,sti1856
04-23 16:00:00+02:00,1,sti388
04-23 17:00:00+02:00,1,sti3124
04-23 18:00:00+02:00,1,stp242
04-23 19:00:00+02:00,1,stp40
04-23 20:00:00+02:00,0,sti311
04-23 21:00:00+02:00,1,sti2520
04-23 22:00:00+02:00,0,sti197
04-23 23:00:00+02:00,1,sti1549
04-24 00:00:00+02:00,0,sti1685
04-24 01:00:00+02:00,1,sti1685
04-24 02:00:00+02:00,0,sti1685
04-24 03:00:00+02:00,1,sti197
04-24 04:00:00+02:00,1,sti1103
04-24 05:00:00+02:00,0,stp40
04-24 06:00:00+02:00,0,stp210
04-24 07:00:00+02:00,1,stp261
04-24 08:00:00+02:00,1,stp23
04-24 09:00:00+02:00,0,stp222
04-24 10:00:00+02:00,1,stp11
04-24 11:00:00+02:00,1,sti3008
04-24 12:00:00+02:00,1,sti688
04-24 13:00:00+02:00,0,sti1444
04-24 14:00:00+02:00,1,sti2364
04-24 15:00:00+02:00,1,sti3220
04-24 16:00:00+02:00,1,sti2596
04-24 17:00:00+02:00,1,sti3103
04-24 18:00:00+02:00,1,sti2133
04-24 19:00:00+02:00,1,sti3243
04-24 20:00:00+02:00,0,sti3166
04-24 21:00:00+02:00,1,sti686
04-24 22:00:00+02:00,1,sti1
04-24 23:00:00+02:00,0,sti1852
04-25 00:00:00+02:00,0,sti65
04-25 01:00:00+02:00,1,sti65
04-25 02:00:00+02:00,0,sti3149
04-25 03:00:00+02:00,1,sti1772
04-25 04:00:00+02:00,1,sti2815
04-25 05:00:00+02:00,0,sti535
04-25 06:00:00+02:00,0,sti2244
04-25 07:00:00+02:00,1,sti2383
04-25 08:00:00+02:00,1,sti1811
04-25 09:00:00+02:00,1,sti3218
04-25 10:00:00+02:00,0,sti933
04-25 11:00:00+02:00,1,sti2944
04-25 12:00:00+02:00,1,sti1016
04-25 13:00:00+02:00,1,sti1579
04-25 14:00:00+02:00,0,sti1579
04-25 15:00:00+02:00,1,sti3296
04-25 16:00:00+02:00,1,sti3076
04-25 17:00:00+02:00,1,sti1379
04-25 18:00:00+02:00,1,sti2443
04-25 19:00:00+02:00,1,sti939
04-25 20:00:00+02:00,1,sti2719
04-25 21:00:00+02:00,0,sti686
04-25 22:00:00+02:00,0,sti2805
04-25 23:00:00+02:00,0,sti3191
04-26 00:00:00+02:00,0,sti2645
04-26 01:00:00+02:00,0,sti325
04-26 02:00:00+02:00,1,sti1105
04-26 03:00:00+02:00,0,sti2805
04-26 04:00:00+02:00,0,sti1563
04-26 05:00:00+02:00,0,sti297
04-26 06:00:00+02:00,1,sti1946
04-26 07:00:00+02:00,1,sti2262
04-26 08:00:00+02:00,1,sti1196
04-26 09:00:00+02:00,1,sti683
04-26 10:00:00+02:00,1,sti1512
04-26 11:00:00+02:00,1,sti933
04-26 12:00:00+02:00,0,sti933
04-26 13:00:00+02:00,1,sti3371
04-26 14:00:00+02:00,1,sti1797
04-26 15:00:00+02:00,1,sti1786
04-26 16:00:00+02:00,0,sti1786
04-26 17:00:00+02:00,1,sti2251
04-26 18:00:00+02:00,1,sti1198
04-26 19:00:00+02:00,1,sti2244
04-26 20:00:00+02:00,0,sti535
04-26 21:00:00+02:00,1,sti1151
04-26 22:00:00+02:00,0,sti3288
04-26 23:00:00+02:00,1,sti2105
04-27 00:00:00+02:00,0,sti2219
04-27 01:00:00+02:00,0,sti2762
04-27 02:00:00+02:00,1,sti3315
04-27 03:00:00+02:00,0,sti2459
04-27 04:00:00+02:00,1,sti2200
04-27 05:00:00+02:00,0,sti791
04-27 06:00:00+02:00,1,sti1755
04-27 07:00:00+02:00,1,sti915
04-27 08:00:00+02:00,1,sti1167
04-27 09:00:00+02:00,1,sti342
04-27 10:00:00+02:00,1,sti3369
04-27 11:00:00+02:00,1,sti610
04-27 12:00:00+02:00,0,sti1823
04-27 13:00:00+02:00,1,sti1823
04-27 14:00:00+02:00,0,sti1823
04-27 15:00:00+02:00,1,sti93
04-27 16:00:00+02:00,1,sti1123
04-27 17:00:00+02:00,1,sti755
04-27 18:00:00+02:00,1,sti1259
04-27 19:00:00+02:00,1,sti791
04-27 20:00:00+02:00,1,sti2861
04-27 21:00:00+02:00,0,sti2670
04-27 22:00:00+02:00,0,sti2693
04-27 23:00:00+02:00,0,sti2219
04-28 00:00:00+02:00,0,sti3509
04-28 01:00:00+02:00,0,sti744
04-28 02:00:00+02:00,1,sti744
04-28 03:00:00+02:00,0,sti744
04-28 04:00:00+02:00,0,sti65
04-28 05:00:00+02:00,1,sti329
04-28 06:00:00+02:00,1,sti3422
04-28 07:00:00+02:00,1,sti1233
04-28 08:00:00+02:00,1,sti1267
04-28 09:00:00+02:00,1,sti1354
04-28 10:00:00+02:00,1,sti3336
04-28 11:00:00+02:00,0,sti2218
04-28 12:00:00+02:00,1,sti1818
04-28 13:00:00+02:00,0,sti1818
04-28 14:00:00+02:00,1,sti2376
04-28 15:00:00+02:00,1,sti1457
04-28 16:00:00+02:00,1,sti1307
04-28 17:00:00+02:00,1,sti1177
04-28 18:00:00+02:00,1,sti1083
04-28 19:00:00+02:00,0,sti398
04-28 20:00:00+02:00,0,sti398
04-28 21:00:00+02:00,0,sti197
04-28 22:00:00+02:00,0,sti1685
04-28 23:00:00+02:00,0,sti613
04-29 00:00:00+02:00,0,sti2441
04-29 01:00:00+02:00,1,sti345
04-29 02:00:00+02:00,1,sti3067
04-29 03:00:00+02:00,0,sti3067
04-29 04:00:00+02:00,0,sti3067
04-29 05:00:00+02:00,0,sti2441
04-29 06:00:00+02:00,0,sti3057
04-29 07:00:00+02:00,1,sti1570
04-29 08:00:00+02:00,1,sti1032
04-29 09:00:00+02:00,1,sti3562
04-29 10:00:00+02:00,1,sti2764
04-29 11:00:00+02:00,1,sti419
04-29 12:00:00+02:00,1,sti3165
04-29 13:00:00+02:00,1,sti3558
04-29 14:00:00+02:00,1,sti971
04-29 15:00:00+02:00,1,sti2952
04-29 16:00:00+02:00,0,sti1942
04-29 17:00:00+02:00,1,sti1053
04-29 18:00:00+02:00,1,sti1054
04-29 19:00:00+02:00,1,sti3272
04-29 20:00:00+02:00,1,sti557
04-29 21:00:00+02:00,0,sti194
04-29 22:00:00+02:00,1,sti3519
04-29 23:00:00+02:00,0,sti178
04-30 00:00:00+02:00,0,sti1248
04-30 01:00:00+02:00,0,sti1248
04-30 02:00:00+02:00,1,sti1248
04-30 03:00:00+02:00,1,sti2270
04-30 04:00:00+02:00,1,sti3191
04-30 05:00:00+02:00,0,sti1466
04-30 06:00:00+02:00,0,sti1563
04-30 07:00:00+02:00,1,sti1842
04-30 08:00:00+02:00,1,sti1941
04-30 09:00:00+02:00,1,sti2926
04-30 10:00:00+02:00,1,sti1752
04-30 11:00:00+02:00,1,sti3395
04-30 12:00:00+02:00,1,sti309
04-30 13:00:00+02:00,0,sti309
04-30 14:00:00+02:00,1,sti2935
04-30 15:00:00+02:00,1,sti1627
04-30 16:00:00+02:00,1,sti3171
04-30 17:00:00+02:00,1,sti1207
04-30 18:00:00+02:00,1,sti1687
04-30 19:00:00+02:00,1,sti3327
04-30 20:00:00+02:00,1,sti3271
04-30 21:00:00+02:00,0,sti3288
04-30 22:00:00+02:00,0,sti1359
04-30 23:00:00+02:00,0,sti744
05-01 00:00:00+02:00,1,sti3588
05-01 01:00:00+02:00,0,sti2553
05-01 02:00:00+02:00,1,sti1263
05-01 03:00:00+02:00,1,sti2219
05-01 04:00:00+02:00,0,sti1921
05-01 05:00:00+02:00,1,sti1921
05-01 06:00:00+02:00,1,sti3509
05-01 07:00:00+02:00,1,sti3290
05-01 08:00:00+02:00,1,sti3116
05-01 09:00:00+02:00,1,sti2962
05-01 10:00:00+02:00,1,sti2301
05-01 11:00:00+02:00,1,sti1674
05-01 12:00:00+02:00,0,sti1674
05-01 13:00:00+02:00,0,sti775
05-01 14:00:00+02:00,0,sti1674
05-01 15:00:00+02:00,1,sti615
05-01 16:00:00+02:00,1,sti3023
05-01 17:00:00+02:00,0,sti145
05-01 18:00:00+02:00,0,sti904
05-01 19:00:00+02:00,1,sti778
05-01 20:00:00+02:00,0,sti3180
05-01 21:00:00+02:00,0,sti531
05-01 22:00:00+02:00,1,sti1563
05-01 23:00:00+02:00,1,sti2360
05-02 00:00:00+02:00,1,sti979
05-02 01:00:00+02:00,0,sti2360
05-02 02:00:00+02:00,0,sti1585
05-02 03:00:00+02:00,0,sti2455
05-02 04:00:00+02:00,0,sti2083
05-02 05:00:00+02:00,0,sti2083
05-02 06:00:00+02:00,1,sti3447
05-02 07:00:00+02:00,1,sti2692
05-02 08:00:00+02:00,1,sti3113
05-02 09:00:00+02:00,1,sti977
05-02 10:00:00+02:00,1,sti3181
05-02 11:00:00+02:00,1,sti542
05-02 12:00:00+02:00,0,sti3292
05-02 13:00:00+02:00,1,sti3292
05-02 14:00:00+02:00,0,sti542
05-02 15:00:00+02:00,1,sti162
05-02 16:00:00+02:00,0,sti443
05-02 17:00:00+02:00,1,sti145
05-02 18:00:00+02:00,1,sti3046
05-02 19:00:00+02:00,0,sti2244
05-02 20:00:00+02:00,0,sti1281
05-02 21:00:00+02:00,1,sti535
05-02 22:00:00+02:00,0,sti1151
05-02 23:00:00+02:00,1,sti705
05-03 00:00:00+02:00,0,sti3588
05-03 01:00:00+02:00,1,sti3288
05-03 02:00:00+02:00,0,sti1772
05-03 03:00:00+02:00,1,sti3149
05-03 04:00:00+02:00,1,sti1359
05-03 05:00:00+02:00,0,sti1359
05-03 06:00:00+02:00,0,sti3447
05-03 07:00:00+02:00,1,sti552
05-03 08:00:00+02:00,1,sti2163
05-03 09:00:00+02:00,1,sti1666
05-03 10:00:00+02:00,1,sti2691
05-03 11:00:00+02:00,0,sti1453
05-03 12:00:00+02:00,0,sti1453
05-03 13:00:00+02:00,1,sti1453
05-03 14:00:00+02:00,1,sti3006
05-03 15:00:00+02:00,1,sti2808
05-03 16:00:00+02:00,1,sti439
05-03 17:00:00+02:00,1,sti2684
05-03 18:00:00+02:00,1,sti2498
05-03 19:00:00+02:00,1,sti3419
05-03 20:00:00+02:00,1,sti110
05-03 21:00:00+02:00,0,sti1973
05-03 22:00:00+02:00,1,sti3402
05-03 23:00:00+02:00,1,sti1710
05-04 00:00:00+02:00,1,sti2425
05-04 01:00:00+02:00,0,sti2747
05-04 02:00:00+02:00,0,sti194
05-04 03:00:00+02:00,0,sti518
05-04 04:00:00+02:00,0,sti325
05-04 05:00:00+02:00,1,sti2083
05-04 06:00:00+02:00,0,sti1359
05-04 07:00:00+02:00,1,sti1117
05-04 08:00:00+02:00,1,sti1661
05-04 09:00:00+02:00,1,sti1836
05-04 10:00:00+02:00,1,sti1464
05-04 11:00:00+02:00,0,sti2045
05-04 12:00:00+02:00,1,sti438
05-04 13:00:00+02:00,1,sti3196
05-04 14:00:00+02:00,1,sti2265
05-04 15:00:00+02:00,1,sti1607
05-04 16:00:00+02:00,1,sti2287
05-04 17:00:00+02:00,0,sti718
05-04 18:00:00+02:00,1,sti3108
05-04 19:00:00+02:00,0,sti341
05-04 20:00:00+02:00,1,sti3056
05-04 21:00:00+02:00,1,sti925
05-04 22:00:00+02:00,1,sti1619
05-04 23:00:00+02:00,1,sti338
05-05 00:00:00+02:00,1,sti3574
05-05 01:00:00+02:00,1,sti2575
05-05 02:00:00+02:00,1,sti3130
05-05 03:00:00+02:00,1,sti565
05-05 04:00:00+02:00,1,sti2738
05-05 05:00:00+02:00,0,sti165
05-05 06:00:00+02:00,0,sti3509
05-05 07:00:00+02:00,0,sti1117
05-05 08:00:00+02:00,1,sti1244
05-05 09:00:00+02:00,1,sti2193
05-05 10:00:00+02:00,1,sti467
05-05 11:00:00+02:00,1,sti3044
05-05 12:00:00+02:00,0,sti3186
05-05 13:00:00+02:00,1,sti3186
05-05 14:00:00+02:00,1,sti235
05-05 15:00:00+02:00,1,sti2617
05-05 16:00:00+02:00,1,sti2322
05-05 17:00:00+02:00,1,sti2061
05-05 18:00:00+02:00,1,sti2784
05-05 19:00:00+02:00,0,sti2891
05-05 20:00:00+02:00,1,sti3180
05-05 21:00:00+02:00,1,sti531
05-05 22:00:00+02:00,0,sti1563
05-05 23:00:00+02:00,0,sti2360
05-06 00:00:00+02:00,0,sti2803
05-06 01:00:00+02:00,0,sti3338
05-06 02:00:00+02:00,0,sti2165
05-06 03:00:00+02:00,0,sti3191
05-06 04:00:00+02:00,1,sti2645
05-06 05:00:00+02:00,0,sti2645
05-06 06:00:00+02:00,0,sti3519
05-06 07:00:00+02:00,0,sti515
05-06 08:00:00+02:00,0,sti1049
05-06 09:00:00+02:00,1,sti730
05-06 10:00:00+02:00,0,sti916
05-06 11:00:00+02:00,1,sti2072
05-06 12:00:00+02:00,1,sti175
05-06 13:00:00+02:00,0,sti175
05-06 14:00:00+02:00,0,sti2072
05-06 15:00:00+02:00,1,sti2755
05-06 16:00:00+02:00,1,sti1299
05-06 17:00:00+02:00,1,sti2699
05-06 18:00:00+02:00,1,sti589
05-06 19:00:00+02:00,1,sti1243
05-06 20:00:00+02:00,1,sti3040
05-06 21:00:00+02:00,1,sti2073
05-06 22:00:00+02:00,1,sti3531
05-06 23:00:00+02:00,0,sti1710
05-07 00:00:00+02:00,0,sti2425
05-07 01:00:00+02:00,1,sti2747
05-07 02:00:00+02:00,0,sti194
05-07 03:00:00+02:00,0,sti2563
05-07 04:00:00+02:00,0,sti2645
05-07 05:00:00+02:00,1,sti325
05-07 06:00:00+02:00,1,sti3111
05-07 07:00:00+02:00,0,sti1078
05-07 08:00:00+02:00,1,sti1992
05-07 09:00:00+02:00,1,sti833
05-07 10:00:00+02:00,1,sti1500
05-07 11:00:00+02:00,0,sti1718
05-07 12:00:00+02:00,1,sti1718
05-07 13:00:00+02:00,0,sti1718
05-07 14:00:00+02:00,1,sti3174
05-07 15:00:00+02:00,0,sti183
05-07 16:00:00+02:00,1,sti2931
05-07 17:00:00+02:00,1,sti809
05-07 18:00:00+02:00,1,sti2994
05-07 19:00:00+02:00,0,sti1241
05-07 20:00:00+02:00,1,sti1281
05-07 21:00:00+02:00,0,sti535
05-07 22:00:00+02:00,0,sti1319
05-07 23:00:00+02:00,0,sti366
05-08 00:00:00+02:00,0,sti3064
05-08 01:00:00+02:00,1,sti2459
05-08 02:00:00+02:00,0,sti1262
05-08 03:00:00+02:00,0,sti1489
05-08 04:00:00+02:00,1,sti165
05-08 05:00:00+02:00,0,sti165
05-08 06:00:00+02:00,0,sti165
05-08 07:00:00+02:00,1,sti2237
05-08 08:00:00+02:00,1,sti2108
05-08 09:00:00+02:00,1,sti1104
05-08 10:00:00+02:00,1,sti2474
05-08 11:00:00+02:00,1,sti1371
05-08 12:00:00+02:00,1,sti2705
05-08 13:00:00+02:00,0,sti2705
05-08 14:00:00+02:00,1,sti330
05-08 15:00:00+02:00,0,sti493
05-08 16:00:00+02:00,0,sti275
05-08 17:00:00+02:00,0,sti809
05-08 18:00:00+02:00,0,sti1414
05-08 19:00:00+02:00,1,sti2891
05-08 20:00:00+02:00,1,sti1205
05-08 21:00:00+02:00,0,sti531
05-08 22:00:00+02:00,0,sti3481
05-08 23:00:00+02:00,0,sti1466
05-09 00:00:00+02:00,1,sti1344
05-09 01:00:00+02:00,1,sti2316
05-09 02:00:00+02:00,1,sti194
05-09 03:00:00+02:00,1,sti3571
05-09 04:00:00+02:00,1,sti1126
05-09 05:00:00+02:00,0,sti1126
05-09 06:00:00+02:00,1,sti3057
05-09 07:00:00+02:00,1,sti2668
05-09 08:00:00+02:00,1,sti2391
05-09 09:00:00+02:00,1,sti2448
05-09 10:00:00+02:00,1,sti2687
05-09 11:00:00+02:00,0,sti2072
05-09 12:00:00+02:00,0,sti175
05-09 13:00:00+02:00,0,sti2072
05-09 14:00:00+02:00,0,sti2072
05-09 15:00:00+02:00,1,sti431
05-09 16:00:00+02:00,1,sti3351
05-09 17:00:00+02:00,1,sti123
05-09 18:00:00+02:00,1,sti2148
05-09 19:00:00+02:00,1,sti2089
05-09 20:00:00+02:00,0,sti110
05-09 21:00:00+02:00,1,sti1973
