,,,101_CT_1,101_CT_2,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_STEAM_3,102_STEAM_4,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,123_STEAM_2,123_STEAM_3,123_CT_1,123_CT_4,123_CT_5,114_SYNC_COND_1,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,113_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,122_WIND_1,109_BATTERY_1,110_BATTERY_1,111_BATTERY_1,112_BATTERY_1,121_BATTERY_1,107_BATTERY_1,113_BATTERY_1,123_BATTERY_1
2030,sc01,03-24 02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.85571612581609,20.17398052142529,26.707340106091955,19.937566688574712,24.037803231724137,27.53227725239081,27.01669153556322,26.60422296296552,48.46483602209195,38.462827341264365,518.5707971311724,5.995731265057471,5.810296277724137,5.624861290275862,5.624861290275862,5.995731265057471,7.293776178482759,6.922906203356322,6.366601240689655,2.7815248144367817,795.956377468276,,,,,,,,
2030,sc01,03-24 08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09011567179311,20.265586303747128,26.139643244574717,20.02809896491954,23.788928944045978,26.94704535255173,26.442419036850577,26.038717981241376,48.68490459675862,37.47590860248276,520.6717608303447,6.020022671264368,5.833836402597702,5.647650134942529,5.647650134942529,6.020022671264368,7.323326548367817,6.95095401216092,6.392395207632184,2.792794023172414,787.6224252306896,,,,,,,,
2030,sc01,03-30 19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64638570202298,20.406329290298853,25.539829259954026,20.167192620229883,23.60287941197701,26.32870429544828,25.83565739685057,25.44121988101149,49.02301763471264,37.62477999827586,534.6208784675173,6.181302791908046,5.990128478275862,5.798954165149426,5.798954165149426,6.181302791908046,7.519522983747127,7.137174357080459,6.563651418160919,2.8676146976781607,778.0309700614943,,,,,,,,
2030,sc01,04-03 14:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.25534354489655,20.63165846797701,26.161878191287357,20.389881221402295,22.622416732022987,26.969967094,26.464911529862068,26.060867078666668,49.56433577618391,37.583073617471264,531.1158998965518,6.140778123747126,5.950857150574713,5.760936177770115,5.760936177770115,6.140778123747126,7.470224934436781,7.090382988275862,6.520620069540231,2.8488145941379317,783.3087933871263,,,,,,,,
2030,sc01,04-06 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64288941878161,20.73730345091954,26.501402201862067,20.494288175310345,22.021493564666667,27.31997833335632,26.80836825142529,26.39908018535632,49.818131338022994,37.52814549273563,534.5895406871954,6.180940463425287,5.989777356045978,5.798614249517242,5.798614249517242,6.180940463425287,7.519082213195403,7.136755999034483,6.563266677747127,2.867446607241379,780.9635184054023,,,,,,,,
2030,sc01,04-19 07:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.18547261250574,20.54847620255173,25.95876377006897,20.307673747471263,22.40334901597701,26.760578867149423,26.25944443073563,25.858536881977013,49.36450337588506,38.57467058409196,539.4528077388276,6.237169704597702,6.044267548597701,5.851365393080459,5.851365393080459,6.237169704597702,7.587484795149426,7.201680483333334,6.622974016114942,2.8935323377931037,766.1016342209886,,,,,,,,
2030,sc01,04-19 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.84575617508046,20.44300670533333,25.497653459770117,20.203440220551723,22.94087804767816,26.28522576845977,25.792993075885057,25.399206921770112,49.11112939091954,39.301235939632186,527.4446974436322,6.098331569632184,5.909723376689656,5.721115183816092,5.721115183816092,6.098331569632184,7.418588920045977,7.041372534114943,6.475547955172415,2.8291228935862067,757.0625151388276,,,,,,,,
2030,sc01,04-21 21:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.44508360843679,20.480737057885054,25.63459245790805,20.24072842055173,22.690327595218392,26.42639454193103,25.93151823818391,25.535617197632188,49.20177066744828,38.760642388390806,523.8533998848736,6.0568088782298855,5.869484892482759,5.682160906758621,5.682160906758621,6.0568088782298855,7.368076779701149,6.993428808045977,6.431456850689656,2.80985978954023,755.9901804743678,,,,,,,,
2030,sc01,05-05 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.78998490908046,20.41984202216092,26.14229026551724,20.180546998735636,22.39258820351724,26.94977413232184,26.44509671627586,26.04135478043678,49.05547985714943,38.10018586825287,509.01846375324135,5.885286897471265,5.703267715402299,5.521248532781609,5.521248532781609,5.885286897471265,7.1594211746206895,6.795382809632184,6.249325262620689,2.730287736482759,762.1184450256093,,,,,,,,
2030,sc01,05-06 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.55293932636782,20.099397266827587,25.734120287149423,19.863857455471265,23.17014359243678,26.528996588827585,26.032198900666664,25.63476074845977,48.28566140657472,38.11380502508046,488.9674370491724,5.653456319011494,5.4786071547356325,5.303757990344828,5.303757990344828,5.653456319011494,6.877400470735632,6.527702141402298,6.003154648597701,2.6227374681149427,762.4203693831954,,,,,,,,
2030,sc01,05-18 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83433784354023,19.91706314464368,25.128306388574718,19.68366006091954,23.71505548937931,25.9044702911954,25.419367850758626,25.031285898666663,47.84763216289655,39.01727486986207,473.5633145115632,5.475353388114942,5.306012561310345,5.136671735195402,5.136671735195402,5.475353388114942,6.660739173264368,6.322057519954023,5.814035041103448,2.5401123969885058,772.8226157911034,,,,,,,,
2030,sc01,05-19 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.98953832733333,19.93829743845977,25.60741641305747,19.704645514551725,23.602482761632185,26.398379083908047,25.904027413034484,25.508546079540228,47.89864423627586,38.65797494675862,483.9175763922299,5.595069677379311,5.422026285218391,5.248982893425287,5.248982893425287,5.595069677379311,6.806373422574713,6.460286637977012,5.941156461678161,2.595650881632184,795.5727159508046,,,,,,,,
2030,sc01,06-01 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.721270082942524,19.753506461356324,26.209877423195405,19.52202005816092,23.5077210354023,27.019448927172416,26.51346673871264,26.108680985609197,47.45471278795403,38.83112239944828,508.4025608774023,5.878165809770115,5.6963668669655165,5.514567924689655,5.514567924689655,5.878165809770115,7.150758407494253,6.787160522321839,6.241763694735632,2.726984139149425,805.125902277931,,,,,,,,
2030,sc01,06-07 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3471883730115,19.505539073862067,25.349596984091956,19.27695853813793,24.028078822252876,26.132596118896554,25.64322165977012,25.251722092505744,46.8590098876092,39.29758731356322,514.0127748615632,5.943031273747127,5.759226182712643,5.575421091586208,5.575421091586208,5.943031273747127,7.229666910068966,6.862056728321839,6.310641455609196,2.7570763643908047,806.1088620531035,,,,,,,,
2030,sc01,06-07 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.82314664144828,19.38304705450575,24.62060857305747,19.15590197032184,24.394016973011496,25.38109068965517,24.905789365379317,24.525548307080463,46.56474194496552,39.83258147045977,500.3525250635402,5.785091051586207,5.606170709908046,5.427250368528735,5.427250368528735,5.785091051586207,7.037533444459769,6.679692760850575,6.142931735701149,2.683805127678161,797.1089053262069,,,,,,,,
2030,sc01,06-07 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.702053233586206,19.7514005774023,25.099895071241377,19.519938851747128,23.848394938988505,25.87518140402299,25.39062744634483,25.00298428002299,47.44965373308046,40.34031927758621,499.2671438903908,5.772541841678161,5.594009619540231,5.415477397770115,5.415477397770115,5.772541841678161,7.0222673945977006,6.665202951287356,6.129606285494253,2.6779833290114943,799.9963601983908,,,,,,,,
2030,sc01,06-07 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13557318666666,19.83809264687357,26.06729145797701,19.60561499983908,23.16602351105747,26.87245876094253,26.36922919602299,25.966645544735638,47.65791788436781,39.29818338622989,503.1528582207816,5.817468588574712,5.637546879586207,5.457625170551724,5.457625170551724,5.817468588574712,7.076920551287356,6.717077132781609,6.1773120066206895,2.698825634344828,812.2693013974712,,,,,,,,
2030,sc01,06-07 22:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58980376464368,20.00393070349425,25.66953307556322,19.769509640896555,23.20206777062069,26.462414404666664,25.96686357262069,25.570422909793106,48.056317897103455,38.56934216011494,516.1873786059541,5.968174108,5.78359140354023,5.599008699517241,5.599008699517241,5.968174108,7.2602530385287345,6.891087629977012,6.337339517218391,2.7687405662068967,813.8295409029886,,,,,,,,
2030,sc01,06-08 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.13827092354023,20.247159854528736,25.106777315632183,20.00988845032184,23.193251833586206,25.882276228045978,25.39758940652873,25.009839951103448,48.64063793767816,38.56686754151724,530.0665577648965,6.128645598022988,5.93909985783908,5.7495541172873565,5.7495541172873565,6.128645598022988,7.455465779379311,7.076374298367817,6.5077370780459765,2.843186102574713,822.3137240243678,,,,,,,,
2030,sc01,06-08 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00016214970115,20.690272135149424,25.244422185977008,20.447808009540232,22.622819786252872,26.02417267648276,25.536828619747126,25.14695337328736,49.705145950091946,39.18988042170115,537.7918380232184,6.2179655222298855,6.025657310022988,5.833349098482759,5.833349098482759,6.2179655222298855,7.564123006321839,7.179506582344828,6.602581946390804,2.884623180942529,830.1533525432184,,,,,,,,
2030,sc01,06-08 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.17542914236782,20.802410241310344,25.56735822954023,20.558631997954024,22.33544455170115,26.357083579563216,25.863505235701147,25.468642561632183,49.97454022816091,39.296250681149424,539.3627864246666,6.236128874735632,6.0432589098160925,5.850388944781609,5.850388944781609,6.236128874735632,7.586218631287355,7.200478700827586,6.6218688054023,2.893049478597701,840.6218176374713,,,,,,,,
2030,sc01,06-13 10:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.80304798050575,20.534437001057476,25.774531406919543,20.29379906701149,22.76287034202299,26.570655930666664,26.073078102988504,25.67501584197701,49.33077639020689,39.69091702733333,544.9882426765288,6.301170570942529,6.106289006482759,5.911407442712644,5.911407442712644,6.301170570942529,7.665341519172413,7.275578391011495,6.690933698574712,2.9232234611954024,861.6330101370114,,,,,,,,
2030,sc01,07-23 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.723860601103446,20.198549122597704,25.505418043908044,19.96184737383908,22.70932855645977,26.29323018383908,25.800847594965514,25.40694152549425,48.52385824482758,40.98957702365517,544.2784724404368,6.292964186,6.098336427724138,5.903708669448275,5.903708669448275,6.292964186,7.655358494505746,7.266102977448276,6.682219702781609,2.9194163754712643,867.0732515614942,,,,,,,,
2030,sc01,07-23 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.64401359395403,20.2208363562069,25.58165212016092,19.983873430551725,22.022696318022987,26.371818979793105,25.87796469112644,25.482881259816093,48.57739983970115,42.18024113572414,525.6364437658391,6.077424485793103,5.889462903609195,5.701501321264368,5.701501321264368,6.077424485793103,7.393155559609196,7.017232395747126,6.453347649517241,2.8194237309425287,879.0099811922988,,,,,,,,
2030,sc01,07-23 16:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.51476430485058,19.98901405045977,25.777531354551726,19.754767790988502,21.541767130252875,26.573748537517243,26.07611279818391,25.67800420542529,48.02048297094253,42.708046402,515.5147869489655,5.960397582689655,5.776055389425288,5.591713196252874,5.591713196252874,5.960397582689655,7.250792935540231,6.882108549425288,6.32908196970115,2.765132899586207,878.9497752429885,,,,,,,,
2030,sc01,07-24 18:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.22512578648276,20.04359144411494,24.85548719565517,19.808705606505747,21.56016671717241,25.623224250850576,25.14338859124138,24.759520063586205,48.15159663312643,42.95329948611494,512.9187067914023,5.93038162554023,5.746967760528736,5.563553896045977,5.563553896045977,5.93038162554023,7.214278678022989,6.847450948643678,6.297209354942529,2.7512079710574717,871.7758262202299,,,,,,,,
2030,sc01,07-27 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.43796053891954,20.35999992926437,24.232732387931037,20.12140618016092,21.60544915678161,24.981233773057472,24.513420407701147,24.139169713287355,48.91171858347126,42.66066839494253,514.8263815046666,5.952438218390805,5.768342190735632,5.584246163356322,5.584246163356322,5.952438218390805,7.241110409770115,6.872918354873563,6.320630272735632,2.761440410827586,872.9576855718391,,,,,,,,
2030,sc01,07-28 09:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.067418414367815,20.693957419586205,24.806252679609194,20.45145010597701,21.17540673478161,25.572468978091955,25.09358378993103,24.710475641862068,49.713999266413786,41.81637140728736,511.5051483423218,5.914038019885058,5.731129627471264,5.548221235057471,5.548221235057471,5.914038019885058,7.194396766114942,6.828579981586207,6.279854804574712,2.7436258859310345,883.0767762485058,,,,,,,,
2030,sc01,09-05 19:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.56380124273564,20.606212414551724,25.13430628397701,20.364733361816093,20.92428049687356,25.91065551324138,25.42543724501149,25.03726263112644,49.50320560303448,40.797048540206895,506.9911404328736,5.861846924091954,5.680552689126437,5.499258454252874,5.499258454252874,5.861846924091954,7.13090656724138,6.768318097471265,6.224435393448276,2.719413521770115,877.1223053411494,,,,,,,,
2030,sc01,09-10 03:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.10300758165518,20.291032357908044,24.438140889379312,20.05324682216092,21.390258412735637,25.192986937195403,24.721208156689656,24.34378513172414,48.74603476227586,40.10583154128735,493.89779404489656,5.710461256229885,5.533849052137931,5.357236848367816,5.357236848367816,5.710461256229885,6.946746682321839,6.59352227508046,6.063685663310345,2.6491830573563218,853.0692832732184,,,,,,,,
2030,sc01,09-20 04:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.41119080565517,19.997788551931038,23.86903229372414,19.76343946735632,22.055484176689653,24.606299699885056,24.14550757165517,23.7768738685977,48.04156234137931,40.13931941328736,460.8074012883678,5.3278691327816095,5.163089675011494,4.998310217494253,4.998310217494253,5.3278691327816095,6.481325336712644,6.15176642108046,5.657428048091954,2.471691866045977,850.8961770634482,,,,,,,,
2030,sc01,09-23 05:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45648545917241,19.850727925149425,24.262555443172413,19.61810220990805,22.212833936252878,25.011978004,24.54358890455172,24.16887762229885,47.68827216735632,39.27943446055172,434.32386585370114,5.0216656940689655,4.866356445770115,4.711047197333333,4.711047197333333,5.0216656940689655,6.108830431931035,5.798211935218391,5.3322841902528735,2.329638724413793,847.8038917526436,,,,,,,,
2030,sc01,10-05 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21175659326436,19.659970284229885,25.04113130491954,19.42958000737931,22.241591294988503,25.814602542068968,25.33118301749425,24.9444473985977,47.23000674004597,38.17133419703448,432.1303186793104,4.996303834735632,4.84177897383908,4.68725411308046,4.68725411308046,4.996303834735632,6.077977860827587,5.768928138942528,5.305353556620689,2.3178729137011493,851.8539493128735,,,,,,,,
2030,sc01,10-05 17:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.96962981264368,19.39445389816092,24.83960509289655,19.16717514101149,21.863440065586207,25.60685158151724,25.127322525908045,24.743699282022988,46.59214510710345,37.76471045829885,456.8496136428506,5.282109072505747,5.118744874068965,4.955380676022989,4.955380676022989,5.282109072505747,6.4256584591494255,6.098930062827587,5.608837468229885,2.450462972091954,849.2178816310345,,,,,,,,
2030,sc01,10-06 06:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.73712968108046,19.388662724827583,24.379024178068967,19.16145183310345,21.80075606749425,25.132044229310345,24.661406698183907,24.28489667234483,46.57823271935632,38.39202221850575,472.69202094220685,5.465279465080459,5.29625020337931,5.127220941724138,5.127220941724138,5.465279465080459,6.6484842977241385,6.3104257740919545,5.803337989057472,2.5354389274252878,856.7476234450576,,,,,,,,
2030,sc01,10-06 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9443546462069,19.502380259540228,24.999484905724135,19.27383674039081,21.30555376627586,25.77166976818391,25.289054230367817,24.902961798735635,46.85142132365517,38.66743976986207,474.5494141414023,5.486754701402299,5.317061257333333,5.147367812666666,5.147367812666666,5.486754701402299,6.674608812068965,6.335221923011495,5.8261415902988505,2.545401666045977,877.598103808046,,,,,,,,
2030,sc01,10-07 08:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.01250141225288,19.430078374988504,25.679768207080457,19.20238214370115,21.096255237931032,26.47296568137931,25.97721726011494,25.58061852296552,46.67772734737931,39.365050872850574,484.1233984265977,5.597449398367815,5.424332406413794,5.251215414850575,5.251215414850575,5.597449398367815,6.809268340022988,6.463034356643678,5.943683381448276,2.596754875954023,893.2127675352874,,,,,,,,
2030,sc01,10-22 20:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93400949813793,19.088223836022987,24.72454810202299,18.86453371262069,21.542202169218392,25.48824070786207,25.01093282829885,24.62908652567816,45.85647523181609,39.96131314503448,474.4566888035862,5.485682608229885,5.316022321126437,5.146362034528736,5.146362034528736,5.485682608229885,6.673304616091954,6.33398404245977,5.825003182068966,2.544904303586207,889.4575651724139,,,,,,,,
2030,sc01,10-28 17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07360817816092,18.84815350137931,23.49968522183908,18.62727670372414,22.249338822229888,24.22554422432184,23.771882348183905,23.408952846068967,45.2797437665977,39.412067643816094,457.7815897306437,5.2928846077241385,5.12918714554023,4.965489683586207,4.965489683586207,5.2928846077241385,6.438766842367816,6.111371918597702,5.620279532114942,2.455461931908046,881.6309366751724,,,,,,,,
2030,sc01,11-01 10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09280896873563,18.997670987333333,23.807268568045977,18.775042030436783,22.811818623287355,24.542628216436785,24.083028436551725,23.71534861197701,45.63893616285058,38.84342298436781,466.9168628754023,5.398506912505747,5.231542781057471,5.064578649586207,5.064578649586207,5.398506912505747,6.567255831448276,6.233327568712644,5.732435174804598,2.5044619702068966,873.6359584771265,,,,,,,,
2030,sc01,11-01 18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.18738732351724,18.988019038252872,24.706724849678164,18.765503189931035,22.80416065597701,25.46986693062069,24.99290313133333,24.611332091540227,45.61574886471264,38.280197079747126,485.6909311344597,5.615573258827586,5.441895735264368,5.268218211770114,5.268218211770114,5.615573258827586,6.831315923057471,6.4839608757011495,5.962928305356321,2.605162852528736,882.7109899379311,,,,,,,,
2030,sc01,11-23 16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8419500748046,19.019256256252877,24.63825535744828,18.796374348689657,23.253952567471263,25.39928255096552,24.92364055636781,24.543126958436783,45.69079139774713,38.9267273845977,509.4842365731034,5.890672176620689,5.708486439172414,5.526300702137931,5.526300702137931,5.890672176620689,7.165972338482758,6.801600863609195,6.255043651448276,2.7327860617931035,901.9949747148275,,,,,,,,
2030,sc01,12-02 09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96400077567816,19.50202927337931,24.48102256183908,19.273489867977013,23.904770864068965,25.23719314303448,24.764586528298853,24.38650123889655,46.85057813731034,40.282212110045975,519.5413711836093,6.006953071724138,5.821171017977012,5.635388964229885,5.635388964229885,6.006953071724138,7.307427448505747,6.935863340551724,6.378517179632184,2.7867308070344827,902.3437800386208,,,,,,,,
