LoadLevel,101_PV_1,101_PV_2,101_PV_3,101_PV_4,102_PV_1,102_PV_2,103_PV_1,104_PV_1,113_PV_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,122_WIND_1
03-16 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-16 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3235578985252
03-16 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.2296751251226
03-16 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6411520182404
03-16 19:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-16 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-16 21:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-16 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-16 23:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 00:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 01:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 02:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 03:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 04:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 05:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 06:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.8205247473352
03-17 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3235578985252
03-17 09:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 10:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-17 12:00:00+01:00,0.0,0.0,0.0,0.0,102.4,48.89170464614449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6406719178552
03-17 13:00:00+01:00,0.0,0.0,0.0,0.0,102.4,48.89170464614449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6406719178552
03-17 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-17 15:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-17 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.5559612383029
03-17 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0296713756744
03-17 19:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-17 21:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-17 23:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 00:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 01:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 02:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 03:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 04:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 05:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9455606310624
03-18 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0549721174768
03-18 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0549721174768
03-18 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0296713756744
03-18 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.4490510778492
03-18 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-18 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.160220128549
03-18 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.160220128549
03-18 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3235578985252
03-18 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.279131954007
03-18 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.2296751251226
03-18 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0438721727918
03-18 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.7862445845045
03-18 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-18 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-18 21:00:00+01:00,0.0,0.0,0.0,0.0,55.49807034003889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.5197998899608
03-18 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-18 23:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 00:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 01:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 02:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 03:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 04:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 05:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3235578985252
03-19 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.28934628452606
03-19 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.279131954007
03-19 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.279131954007
03-19 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.279131954007
03-19 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-19 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.71002617148048
03-19 20:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-19 21:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-19 23:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 00:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 01:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 02:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 03:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 04:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 05:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0549721174768
03-20 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0590965699786
03-20 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.7041906019265
03-20 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.742845423602
03-20 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.279131954007
03-20 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.3235578985252
03-20 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.160220128549
03-20 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-20 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.9836374738352
03-20 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0498520091407
03-20 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9455606310624
03-20 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-20 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-20 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.12434700696775
03-20 20:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 21:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-20 23:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 00:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 01:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 02:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 03:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 04:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 05:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.3230485229153
03-21 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0549721174768
03-21 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6411520182404
03-21 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.8205247473352
03-21 10:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-21 12:00:00+01:00,0.0,0.0,0.0,0.0,102.4,48.89170464614449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6406719178552
03-21 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,29.80493215989313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-21 14:00:00+01:00,0.0,0.0,0.0,0.0,55.49807034003889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.5197998899608
03-21 15:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0498520091407
03-21 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0296713756744
03-21 18:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.3431370085805
03-21 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98476979923454
03-21 20:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 21:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
03-21 22:00:00+01:00,5.051037372,5.207053972,5.109543596000001,5.0315353,102.4,101.2,0.0,107.2,129.41136773000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8002488000001
